inter,jaccard,online_recall,precision,size,target_size,pool,pool_rate,rerank,example_id,sub_q_idx
119,0.2840095465393795,0.4423791821561338,0.4423791821561338,269,269,draft_freq_pool30,0.3,chunk_edge,7,0
86,0.225130890052356,0.36752136752136755,0.36752136752136755,234,234,draft_freq_pool30,0.3,chunk_edge,180,1
75,0.21994134897360704,0.3605769230769231,0.3605769230769231,208,208,draft_freq_pool30,0.3,chunk_edge,35,1
88,0.24175824175824176,0.3893805309734513,0.3893805309734513,226,226,draft_freq_pool30,0.3,chunk_edge,80,0
87,0.31868131868131866,0.48333333333333334,0.48333333333333334,180,180,draft_freq_pool30,0.3,chunk_edge,54,0
152,0.4,0.5714285714285714,0.5714285714285714,266,266,draft_freq_pool30,0.3,chunk_edge,183,0
124,0.328042328042328,0.4940239043824701,0.4940239043824701,251,251,draft_freq_pool30,0.3,chunk_edge,7,1
114,0.3413173652694611,0.5089285714285714,0.5089285714285714,224,224,draft_freq_pool30,0.3,chunk_edge,155,0
141,0.4017094017094017,0.573170731707317,0.573170731707317,246,246,draft_freq_pool30,0.3,chunk_edge,36,0
120,0.2898550724637681,0.449438202247191,0.449438202247191,267,267,draft_freq_pool30,0.3,chunk_edge,183,1
125,0.32299741602067183,0.48828125,0.48828125,256,256,draft_freq_pool30,0.3,chunk_edge,155,1
149,0.3232104121475054,0.4885245901639344,0.4885245901639344,305,305,draft_freq_pool30,0.3,chunk_edge,54,1
221,0.38704028021015763,0.5580808080808081,0.5580808080808081,396,396,draft_freq_pool30,0.3,chunk_edge,105,0
151,0.3333333333333333,0.5,0.5,302,302,draft_freq_pool30,0.3,chunk_edge,36,1
136,0.4121212121212121,0.5836909871244635,0.5836909871244635,233,233,draft_freq_pool30,0.3,chunk_edge,81,0
119,0.29528535980148884,0.4559386973180077,0.4559386973180077,261,261,draft_freq_pool30,0.3,chunk_edge,55,0
164,0.3333333333333333,0.5,0.5,328,328,draft_freq_pool30,0.3,chunk_edge,9,0
70,0.2229299363057325,0.3645833333333333,0.3645833333333333,192,192,draft_freq_pool30,0.3,chunk_edge,37,0
94,0.34814814814814815,0.5164835164835165,0.5164835164835165,182,182,draft_freq_pool30,0.3,chunk_edge,156,0
121,0.275626423690205,0.43214285714285716,0.43214285714285716,280,280,draft_freq_pool30,0.3,chunk_edge,128,0
294,0.4164305949008499,0.588,0.588,500,500,draft_freq_pool30,0.3,chunk_edge,105,1
201,0.29172714078374457,0.451685393258427,0.451685393258427,445,445,draft_freq_pool30,0.3,chunk_edge,9,1
101,0.3377926421404682,0.505,0.505,200,200,draft_freq_pool30,0.3,chunk_edge,186,0
111,0.3394495412844037,0.5068493150684932,0.5068493150684932,219,219,draft_freq_pool30,0.3,chunk_edge,56,0
146,0.2931726907630522,0.453416149068323,0.453416149068323,322,322,draft_freq_pool30,0.3,chunk_edge,129,0
135,0.3253012048192771,0.4909090909090909,0.4909090909090909,275,275,draft_freq_pool30,0.3,chunk_edge,81,1
66,0.1542056074766355,0.26720647773279355,0.26720647773279355,247,247,draft_freq_pool30,0.3,chunk_edge,37,1
110,0.2777777777777778,0.43478260869565216,0.43478260869565216,253,253,draft_freq_pool30,0.3,chunk_edge,156,1
125,0.2446183953033268,0.39308176100628933,0.39308176100628933,318,318,draft_freq_pool30,0.3,chunk_edge,109,0
118,0.34705882352941175,0.5152838427947598,0.5152838427947598,229,229,draft_freq_pool30,0.3,chunk_edge,82,0
92,0.3709677419354839,0.5411764705882353,0.5411764705882353,170,170,draft_freq_pool30,0.3,chunk_edge,130,0
71,0.3021276595744681,0.46405228758169936,0.46405228758169936,153,153,draft_freq_pool30,0.3,chunk_edge,112,0
89,0.4258373205741627,0.5973154362416108,0.5973154362416108,149,149,draft_freq_pool30,0.3,chunk_edge,38,0
130,0.3735632183908046,0.5439330543933054,0.5439330543933054,239,239,draft_freq_pool30,0.3,chunk_edge,158,0
115,0.2549889135254989,0.40636042402826855,0.40636042402826855,283,283,draft_freq_pool30,0.3,chunk_edge,82,1
143,0.3917808219178082,0.562992125984252,0.562992125984252,254,254,draft_freq_pool30,0.3,chunk_edge,10,0
109,0.3720136518771331,0.5422885572139303,0.5422885572139303,201,201,draft_freq_pool30,0.3,chunk_edge,57,0
113,0.29198966408268734,0.452,0.452,250,250,draft_freq_pool30,0.3,chunk_edge,130,1
73,0.22188449848024316,0.36318407960199006,0.36318407960199006,201,201,draft_freq_pool30,0.3,chunk_edge,112,1
175,0.43640897755610975,0.6076388888888888,0.6076388888888888,288,288,draft_freq_pool30,0.3,chunk_edge,10,1
91,0.3023255813953488,0.4642857142857143,0.4642857142857143,196,196,draft_freq_pool30,0.3,chunk_edge,158,1
62,0.2108843537414966,0.34831460674157305,0.34831460674157305,178,178,draft_freq_pool30,0.3,chunk_edge,38,1
103,0.356401384083045,0.5255102040816326,0.5255102040816326,196,196,draft_freq_pool30,0.3,chunk_edge,58,0
122,0.33152173913043476,0.49795918367346936,0.49795918367346936,245,245,draft_freq_pool30,0.3,chunk_edge,113,0
113,0.35646687697160884,0.5255813953488372,0.5255813953488372,215,215,draft_freq_pool30,0.3,chunk_edge,11,0
84,0.3,0.46153846153846156,0.46153846153846156,182,182,draft_freq_pool30,0.3,chunk_edge,39,0
77,0.28413284132841327,0.4425287356321839,0.4425287356321839,174,174,draft_freq_pool30,0.3,chunk_edge,131,0
103,0.2968299711815562,0.4577777777777778,0.4577777777777778,225,225,draft_freq_pool30,0.3,chunk_edge,113,1
101,0.36200716845878134,0.531578947368421,0.531578947368421,190,190,draft_freq_pool30,0.3,chunk_edge,160,0
65,0.18309859154929578,0.30952380952380953,0.30952380952380953,210,210,draft_freq_pool30,0.3,chunk_edge,11,1
90,0.2795031055900621,0.4368932038834951,0.4368932038834951,206,206,draft_freq_pool30,0.3,chunk_edge,58,1
99,0.28530259365994237,0.4439461883408072,0.4439461883408072,223,223,draft_freq_pool30,0.3,chunk_edge,84,0
107,0.33753943217665616,0.5047169811320755,0.5047169811320755,212,212,draft_freq_pool30,0.3,chunk_edge,131,1
66,0.16176470588235295,0.27848101265822783,0.27848101265822783,237,237,draft_freq_pool30,0.3,chunk_edge,39,1
132,0.3,0.46153846153846156,0.46153846153846156,286,286,draft_freq_pool30,0.3,chunk_edge,114,0
158,0.3147410358565737,0.47878787878787876,0.47878787878787876,330,330,draft_freq_pool30,0.3,chunk_edge,160,1
156,0.30115830115830117,0.4629080118694362,0.4629080118694362,337,337,draft_freq_pool30,0.3,chunk_edge,12,0
101,0.2997032640949555,0.4611872146118721,0.4611872146118721,219,219,draft_freq_pool30,0.3,chunk_edge,59,0
104,0.31901840490797545,0.48372093023255813,0.48372093023255813,215,215,draft_freq_pool30,0.3,chunk_edge,84,1
103,0.326984126984127,0.49282296650717705,0.49282296650717705,209,209,draft_freq_pool30,0.3,chunk_edge,133,0
152,0.2783882783882784,0.4355300859598854,0.4355300859598854,349,349,draft_freq_pool30,0.3,chunk_edge,12,1
89,0.24119241192411925,0.388646288209607,0.388646288209607,229,229,draft_freq_pool30,0.3,chunk_edge,114,1
98,0.2752808988764045,0.43171806167400884,0.43171806167400884,227,227,draft_freq_pool30,0.3,chunk_edge,133,1
99,0.3289036544850498,0.495,0.495,200,200,draft_freq_pool30,0.3,chunk_edge,161,0
149,0.3556085918854415,0.5246478873239436,0.5246478873239436,284,284,draft_freq_pool30,0.3,chunk_edge,186,1
195,0.3971486761710794,0.5685131195335277,0.5685131195335277,343,343,draft_freq_pool30,0.3,chunk_edge,85,0
96,0.32432432432432434,0.4897959183673469,0.4897959183673469,196,196,draft_freq_pool30,0.3,chunk_edge,13,0
73,0.2166172106824926,0.35609756097560974,0.35609756097560974,205,205,draft_freq_pool30,0.3,chunk_edge,59,1
92,0.4144144144144144,0.5859872611464968,0.5859872611464968,157,157,draft_freq_pool30,0.3,chunk_edge,86,0
146,0.46794871794871795,0.6375545851528385,0.6375545851528385,229,229,draft_freq_pool30,0.3,chunk_edge,117,0
96,0.3404255319148936,0.5079365079365079,0.5079365079365079,189,189,draft_freq_pool30,0.3,chunk_edge,40,0
122,0.40939597315436244,0.580952380952381,0.580952380952381,210,210,draft_freq_pool30,0.3,chunk_edge,135,0
75,0.2613240418118467,0.4143646408839779,0.4143646408839779,181,181,draft_freq_pool30,0.3,chunk_edge,117,1
121,0.30632911392405066,0.4689922480620155,0.4689922480620155,258,258,draft_freq_pool30,0.3,chunk_edge,40,1
103,0.27034120734908135,0.4256198347107438,0.4256198347107438,242,242,draft_freq_pool30,0.3,chunk_edge,86,1
129,0.42574257425742573,0.5972222222222222,0.5972222222222222,216,216,draft_freq_pool30,0.3,chunk_edge,60,0
89,0.2564841498559078,0.40825688073394495,0.40825688073394495,218,218,draft_freq_pool30,0.3,chunk_edge,135,1
117,0.3277310924369748,0.4936708860759494,0.4936708860759494,237,237,draft_freq_pool30,0.3,chunk_edge,118,0
106,0.2864864864864865,0.44537815126050423,0.44537815126050423,238,238,draft_freq_pool30,0.3,chunk_edge,88,0
85,0.37117903930131,0.5414012738853503,0.5414012738853503,157,157,draft_freq_pool30,0.3,chunk_edge,188,0
141,0.27485380116959063,0.43119266055045874,0.43119266055045874,327,327,draft_freq_pool30,0.3,chunk_edge,60,1
81,0.3698630136986301,0.54,0.54,150,150,draft_freq_pool30,0.3,chunk_edge,43,0
79,0.3674418604651163,0.5374149659863946,0.5374149659863946,147,147,draft_freq_pool30,0.3,chunk_edge,136,0
98,0.30434782608695654,0.4666666666666667,0.4666666666666667,210,210,draft_freq_pool30,0.3,chunk_edge,188,1
90,0.32608695652173914,0.4918032786885246,0.4918032786885246,183,183,draft_freq_pool30,0.3,chunk_edge,88,1
85,0.31365313653136534,0.47752808988764045,0.47752808988764045,178,178,draft_freq_pool30,0.3,chunk_edge,43,1
79,0.255663430420712,0.4072164948453608,0.4072164948453608,194,194,draft_freq_pool30,0.3,chunk_edge,88,2
79,0.265993265993266,0.42021276595744683,0.42021276595744683,188,188,draft_freq_pool30,0.3,chunk_edge,191,0
127,0.22882882882882882,0.3724340175953079,0.3724340175953079,341,341,draft_freq_pool30,0.3,chunk_edge,13,1
119,0.3278236914600551,0.49377593360995853,0.49377593360995853,241,241,draft_freq_pool30,0.3,chunk_edge,136,1
119,0.3012658227848101,0.46303501945525294,0.46303501945525294,257,257,draft_freq_pool30,0.3,chunk_edge,191,1
111,0.3293768545994065,0.4955357142857143,0.4955357142857143,224,224,draft_freq_pool30,0.3,chunk_edge,89,0
140,0.29914529914529914,0.4605263157894737,0.4605263157894737,304,304,draft_freq_pool30,0.3,chunk_edge,161,1
112,0.47058823529411764,0.64,0.64,175,175,draft_freq_pool30,0.3,chunk_edge,44,0
105,0.2402745995423341,0.3874538745387454,0.3874538745387454,271,271,draft_freq_pool30,0.3,chunk_edge,89,1
89,0.2899022801302932,0.4494949494949495,0.4494949494949495,198,198,draft_freq_pool30,0.3,chunk_edge,14,0
126,0.32142857142857145,0.4864864864864865,0.4864864864864865,259,259,draft_freq_pool30,0.3,chunk_edge,138,0
124,0.3333333333333333,0.5,0.5,248,248,draft_freq_pool30,0.3,chunk_edge,119,0
120,0.32786885245901637,0.49382716049382713,0.49382716049382713,243,243,draft_freq_pool30,0.3,chunk_edge,162,0
120,0.2727272727272727,0.42857142857142855,0.42857142857142855,280,280,draft_freq_pool30,0.3,chunk_edge,14,1
105,0.36585365853658536,0.5357142857142857,0.5357142857142857,196,196,draft_freq_pool30,0.3,chunk_edge,44,1
152,0.3917525773195876,0.562962962962963,0.562962962962963,270,270,draft_freq_pool30,0.3,chunk_edge,90,0
132,0.25882352941176473,0.411214953271028,0.411214953271028,321,321,draft_freq_pool30,0.3,chunk_edge,138,1
84,0.25925925925925924,0.4117647058823529,0.4117647058823529,204,204,draft_freq_pool30,0.3,chunk_edge,119,1
134,0.37222222222222223,0.5425101214574899,0.5425101214574899,247,247,draft_freq_pool30,0.3,chunk_edge,63,0
72,0.391304347826087,0.5625,0.5625,128,128,draft_freq_pool30,0.3,chunk_edge,15,0
179,0.33583489681050654,0.5028089887640449,0.5028089887640449,356,356,draft_freq_pool30,0.3,chunk_edge,120,0
123,0.29927007299270075,0.4606741573033708,0.4606741573033708,267,267,draft_freq_pool30,0.3,chunk_edge,44,2
83,0.3132075471698113,0.47701149425287354,0.47701149425287354,174,174,draft_freq_pool30,0.3,chunk_edge,141,0
124,0.3875,0.5585585585585585,0.5585585585585585,222,222,draft_freq_pool30,0.3,chunk_edge,163,0
87,0.26126126126126126,0.4142857142857143,0.4142857142857143,210,210,draft_freq_pool30,0.3,chunk_edge,90,1
54,0.2125984251968504,0.35064935064935066,0.35064935064935066,154,154,draft_freq_pool30,0.3,chunk_edge,63,1
88,0.21674876847290642,0.3562753036437247,0.3562753036437247,247,247,draft_freq_pool30,0.3,chunk_edge,141,1
84,0.26582278481012656,0.42,0.42,200,200,draft_freq_pool30,0.3,chunk_edge,15,1
76,0.29457364341085274,0.4550898203592814,0.4550898203592814,167,167,draft_freq_pool30,0.3,chunk_edge,64,0
157,0.35600907029478457,0.5250836120401338,0.5250836120401338,299,299,draft_freq_pool30,0.3,chunk_edge,142,0
149,0.3084886128364389,0.47151898734177217,0.47151898734177217,316,316,draft_freq_pool30,0.3,chunk_edge,163,1
127,0.3281653746770026,0.49416342412451364,0.49416342412451364,257,257,draft_freq_pool30,0.3,chunk_edge,45,0
204,0.35172413793103446,0.5204081632653061,0.5204081632653061,392,392,draft_freq_pool30,0.3,chunk_edge,142,1
102,0.24519230769230768,0.3938223938223938,0.3938223938223938,259,259,draft_freq_pool30,0.3,chunk_edge,16,0
87,0.2871287128712871,0.4461538461538462,0.4461538461538462,195,195,draft_freq_pool30,0.3,chunk_edge,64,1
91,0.17267552182163187,0.29449838187702265,0.29449838187702265,309,309,draft_freq_pool30,0.3,chunk_edge,90,2
114,0.2375,0.3838383838383838,0.3838383838383838,297,297,draft_freq_pool30,0.3,chunk_edge,121,0
139,0.3255269320843091,0.4911660777385159,0.4911660777385159,283,283,draft_freq_pool30,0.3,chunk_edge,164,0
130,0.21885521885521886,0.35911602209944754,0.35911602209944754,362,362,draft_freq_pool30,0.3,chunk_edge,16,1
116,0.23293172690763053,0.3778501628664495,0.3778501628664495,307,307,draft_freq_pool30,0.3,chunk_edge,45,1
148,0.37948717948717947,0.550185873605948,0.550185873605948,269,269,draft_freq_pool30,0.3,chunk_edge,66,0
189,0.2985781990521327,0.45985401459854014,0.45985401459854014,411,411,draft_freq_pool30,0.3,chunk_edge,164,1
153,0.32075471698113206,0.4857142857142857,0.4857142857142857,315,315,draft_freq_pool30,0.3,chunk_edge,121,1
100,0.25773195876288657,0.4098360655737705,0.4098360655737705,244,244,draft_freq_pool30,0.3,chunk_edge,17,0
112,0.27450980392156865,0.4307692307692308,0.4307692307692308,260,260,draft_freq_pool30,0.3,chunk_edge,46,0
145,0.2882703777335984,0.44753086419753085,0.44753086419753085,324,324,draft_freq_pool30,0.3,chunk_edge,17,1
97,0.3745173745173745,0.5449438202247191,0.5449438202247191,178,178,draft_freq_pool30,0.3,chunk_edge,68,0
99,0.38823529411764707,0.559322033898305,0.559322033898305,177,177,draft_freq_pool30,0.3,chunk_edge,91,0
140,0.2755905511811024,0.43209876543209874,0.43209876543209874,324,324,draft_freq_pool30,0.3,chunk_edge,46,1
134,0.30454545454545456,0.46689895470383275,0.46689895470383275,287,287,draft_freq_pool30,0.3,chunk_edge,165,0
70,0.23178807947019867,0.3763440860215054,0.3763440860215054,186,186,draft_freq_pool30,0.3,chunk_edge,68,1
95,0.34545454545454546,0.5135135135135135,0.5135135135135135,185,185,draft_freq_pool30,0.3,chunk_edge,18,0
133,0.2654690618762475,0.4195583596214511,0.4195583596214511,317,317,draft_freq_pool30,0.3,chunk_edge,123,0
103,0.3333333333333333,0.5,0.5,206,206,draft_freq_pool30,0.3,chunk_edge,18,1
74,0.18877551020408162,0.31759656652360513,0.31759656652360513,233,233,draft_freq_pool30,0.3,chunk_edge,91,1
121,0.2860520094562648,0.44485294117647056,0.44485294117647056,272,272,draft_freq_pool30,0.3,chunk_edge,71,0
114,0.27941176470588236,0.4367816091954023,0.4367816091954023,261,261,draft_freq_pool30,0.3,chunk_edge,123,1
84,0.302158273381295,0.46408839779005523,0.46408839779005523,181,181,draft_freq_pool30,0.3,chunk_edge,19,0
103,0.29178470254957506,0.4517543859649123,0.4517543859649123,228,228,draft_freq_pool30,0.3,chunk_edge,166,0
195,0.34759358288770054,0.5158730158730159,0.5158730158730159,378,378,draft_freq_pool30,0.3,chunk_edge,71,1
112,0.28426395939086296,0.4426877470355731,0.4426877470355731,253,253,draft_freq_pool30,0.3,chunk_edge,123,2
97,0.22095671981776766,0.3619402985074627,0.3619402985074627,268,268,draft_freq_pool30,0.3,chunk_edge,19,1
96,0.21818181818181817,0.3582089552238806,0.3582089552238806,268,268,draft_freq_pool30,0.3,chunk_edge,166,1
139,0.3554987212276215,0.5245283018867924,0.5245283018867924,265,265,draft_freq_pool30,0.3,chunk_edge,72,0
95,0.26912181303116145,0.42410714285714285,0.42410714285714285,224,224,draft_freq_pool30,0.3,chunk_edge,93,0
94,0.2919254658385093,0.4519230769230769,0.4519230769230769,208,208,draft_freq_pool30,0.3,chunk_edge,72,1
132,0.3013698630136986,0.4631578947368421,0.4631578947368421,285,285,draft_freq_pool30,0.3,chunk_edge,123,3
92,0.22009569377990432,0.3607843137254902,0.3607843137254902,255,255,draft_freq_pool30,0.3,chunk_edge,93,1
117,0.3644859813084112,0.5342465753424658,0.5342465753424658,219,219,draft_freq_pool30,0.3,chunk_edge,143,0
163,0.46438746438746437,0.6342412451361867,0.6342412451361867,257,257,draft_freq_pool30,0.3,chunk_edge,20,0
112,0.3522012578616352,0.5209302325581395,0.5209302325581395,215,215,draft_freq_pool30,0.3,chunk_edge,167,0
84,0.28187919463087246,0.4397905759162304,0.4397905759162304,191,191,draft_freq_pool30,0.3,chunk_edge,143,1
183,0.3128205128205128,0.4765625,0.4765625,384,384,draft_freq_pool30,0.3,chunk_edge,20,1
96,0.2909090909090909,0.4507042253521127,0.4507042253521127,213,213,draft_freq_pool30,0.3,chunk_edge,167,1
142,0.31981981981981983,0.48464163822525597,0.48464163822525597,293,293,draft_freq_pool30,0.3,chunk_edge,21,0
90,0.32142857142857145,0.4864864864864865,0.4864864864864865,185,185,draft_freq_pool30,0.3,chunk_edge,95,0
87,0.3140794223826715,0.47802197802197804,0.47802197802197804,182,182,draft_freq_pool30,0.3,chunk_edge,144,0
90,0.2647058823529412,0.4186046511627907,0.4186046511627907,215,215,draft_freq_pool30,0.3,chunk_edge,74,0
130,0.23465703971119134,0.38011695906432746,0.38011695906432746,342,342,draft_freq_pool30,0.3,chunk_edge,21,1
95,0.3333333333333333,0.5,0.5,190,190,draft_freq_pool30,0.3,chunk_edge,96,0
124,0.31313131313131315,0.47692307692307695,0.47692307692307695,260,260,draft_freq_pool30,0.3,chunk_edge,74,1
100,0.35714285714285715,0.5263157894736842,0.5263157894736842,190,190,draft_freq_pool30,0.3,chunk_edge,169,0
82,0.18385650224215247,0.3106060606060606,0.3106060606060606,264,264,draft_freq_pool30,0.3,chunk_edge,169,1
81,0.2403560830860534,0.3875598086124402,0.3875598086124402,209,209,draft_freq_pool30,0.3,chunk_edge,96,1
168,0.4692737430167598,0.6387832699619772,0.6387832699619772,263,263,draft_freq_pool30,0.3,chunk_edge,24,0
