base_method,example_id,sub_q_idx,num_chunks,budget_chunks,gate_method,residual_size,covered_residual,coverage
freq,11,1,13,3,longest,78,0,0.0
freq,11,1,13,3,highest_base_count,78,4,0.05128205128205128
freq,11,1,13,3,highest_base_density,78,4,0.05128205128205128
freq,11,1,13,3,lowest_base_density,78,35,0.44871794871794873
freq,11,1,13,3,oracle_residual,78,69,0.8846153846153846
freq,11,1,13,4,retrieval_first,78,21,0.2692307692307692
freq,11,1,13,4,longest,78,0,0.0
freq,11,1,13,4,highest_base_count,78,4,0.05128205128205128
freq,11,1,13,4,highest_base_density,78,20,0.2564102564102564
freq,11,1,13,4,lowest_base_density,78,35,0.44871794871794873
freq,11,1,13,4,oracle_residual,78,74,0.9487179487179487
freq,11,1,13,5,retrieval_first,78,21,0.2692307692307692
freq,11,1,13,5,longest,78,0,0.0
freq,11,1,13,5,highest_base_count,78,4,0.05128205128205128
freq,11,1,13,5,highest_base_density,78,43,0.5512820512820513
freq,11,1,13,5,lowest_base_density,78,35,0.44871794871794873
freq,11,1,13,5,oracle_residual,78,78,1.0
freq,11,1,13,6,retrieval_first,78,21,0.2692307692307692
freq,11,1,13,6,longest,78,5,0.0641025641025641
freq,11,1,13,6,highest_base_count,78,4,0.05128205128205128
freq,11,1,13,6,highest_base_density,78,43,0.5512820512820513
freq,11,1,13,6,lowest_base_density,78,35,0.44871794871794873
freq,11,1,13,6,oracle_residual,78,78,1.0
freq,58,1,13,1,retrieval_first,103,27,0.2621359223300971
freq,58,1,13,1,longest,103,0,0.0
freq,58,1,13,1,highest_base_count,103,0,0.0
freq,58,1,13,1,highest_base_density,103,0,0.0
freq,58,1,13,1,lowest_base_density,103,29,0.2815533980582524
freq,58,1,13,1,oracle_residual,103,44,0.42718446601941745
freq,58,1,13,2,retrieval_first,103,27,0.2621359223300971
freq,58,1,13,2,longest,103,1,0.009708737864077669
freq,58,1,13,2,highest_base_count,103,0,0.0
freq,58,1,13,2,highest_base_density,103,0,0.0
freq,58,1,13,2,lowest_base_density,103,29,0.2815533980582524
freq,58,1,13,2,oracle_residual,103,73,0.7087378640776699
freq,58,1,13,3,retrieval_first,103,28,0.27184466019417475
freq,58,1,13,3,longest,103,1,0.009708737864077669
freq,58,1,13,3,highest_base_count,103,1,0.009708737864077669
freq,58,1,13,3,highest_base_density,103,1,0.009708737864077669
freq,58,1,13,3,lowest_base_density,103,30,0.2912621359223301
freq,58,1,13,3,oracle_residual,103,100,0.970873786407767
freq,58,1,13,4,retrieval_first,103,29,0.2815533980582524
freq,58,1,13,4,longest,103,1,0.009708737864077669
freq,58,1,13,4,highest_base_count,103,1,0.009708737864077669
freq,58,1,13,4,highest_base_density,103,1,0.009708737864077669
freq,58,1,13,4,lowest_base_density,103,31,0.30097087378640774
freq,58,1,13,4,oracle_residual,103,101,0.9805825242718447
freq,58,1,13,5,retrieval_first,103,29,0.2815533980582524
freq,58,1,13,5,longest,103,1,0.009708737864077669
freq,58,1,13,5,highest_base_count,103,2,0.019417475728155338
freq,58,1,13,5,highest_base_density,103,1,0.009708737864077669
freq,58,1,13,5,lowest_base_density,103,31,0.30097087378640774
freq,58,1,13,5,oracle_residual,103,102,0.9902912621359223
freq,58,1,13,6,retrieval_first,103,29,0.2815533980582524
freq,58,1,13,6,longest,103,2,0.019417475728155338
freq,58,1,13,6,highest_base_count,103,2,0.019417475728155338
freq,58,1,13,6,highest_base_density,103,28,0.27184466019417475
freq,58,1,13,6,lowest_base_density,103,31,0.30097087378640774
freq,58,1,13,6,oracle_residual,103,103,1.0
freq,84,0,11,1,retrieval_first,113,14,0.12389380530973451
freq,84,0,11,1,longest,113,4,0.035398230088495575
freq,84,0,11,1,highest_base_count,113,14,0.12389380530973451
freq,84,0,11,1,highest_base_density,113,14,0.12389380530973451
freq,84,0,11,1,lowest_base_density,113,32,0.2831858407079646
freq,84,0,11,1,oracle_residual,113,32,0.2831858407079646
freq,84,0,11,2,retrieval_first,113,29,0.25663716814159293
freq,84,0,11,2,longest,113,24,0.21238938053097345
freq,84,0,11,2,highest_base_count,113,21,0.18584070796460178
freq,84,0,11,2,highest_base_density,113,21,0.18584070796460178
freq,84,0,11,2,lowest_base_density,113,52,0.46017699115044247
freq,84,0,11,2,oracle_residual,113,52,0.46017699115044247
freq,84,0,11,3,retrieval_first,113,33,0.2920353982300885
freq,84,0,11,3,longest,113,24,0.21238938053097345
freq,84,0,11,3,highest_base_count,113,25,0.22123893805309736
freq,84,0,11,3,highest_base_density,113,22,0.19469026548672566
freq,84,0,11,3,lowest_base_density,113,56,0.49557522123893805
freq,84,0,11,3,oracle_residual,113,67,0.5929203539823009
freq,84,0,11,4,retrieval_first,113,38,0.336283185840708
freq,84,0,11,4,longest,113,35,0.30973451327433627
freq,84,0,11,4,highest_base_count,113,25,0.22123893805309736
freq,84,0,11,4,highest_base_density,113,22,0.19469026548672566
freq,84,0,11,4,lowest_base_density,113,61,0.5398230088495575
freq,84,0,11,4,oracle_residual,113,81,0.7168141592920354
freq,84,0,11,5,retrieval_first,113,38,0.336283185840708
freq,84,0,11,5,longest,113,39,0.34513274336283184
freq,84,0,11,5,highest_base_count,113,36,0.3185840707964602
freq,84,0,11,5,highest_base_density,113,26,0.23008849557522124
freq,84,0,11,5,lowest_base_density,113,72,0.6371681415929203
freq,84,0,11,5,oracle_residual,113,92,0.8141592920353983
freq,84,0,11,6,retrieval_first,113,45,0.39823008849557523
freq,84,0,11,6,longest,113,44,0.3893805309734513
freq,84,0,11,6,highest_base_count,113,37,0.3274336283185841
freq,84,0,11,6,highest_base_density,113,41,0.36283185840707965
freq,84,0,11,6,lowest_base_density,113,87,0.7699115044247787
freq,84,0,11,6,oracle_residual,113,99,0.8761061946902655
freq,131,1,13,1,retrieval_first,63,0,0.0
freq,131,1,13,1,longest,63,0,0.0
freq,131,1,13,1,highest_base_count,63,0,0.0
freq,131,1,13,1,highest_base_density,63,0,0.0
freq,131,1,13,1,lowest_base_density,63,28,0.4444444444444444
freq,131,1,13,1,oracle_residual,63,28,0.4444444444444444
freq,131,1,13,2,retrieval_first,63,0,0.0
freq,131,1,13,2,longest,63,19,0.30158730158730157
freq,131,1,13,2,highest_base_count,63,5,0.07936507936507936
freq,131,1,13,2,highest_base_density,63,5,0.07936507936507936
freq,131,1,13,2,lowest_base_density,63,28,0.4444444444444444
freq,131,1,13,2,oracle_residual,63,47,0.746031746031746
freq,131,1,13,3,retrieval_first,63,1,0.015873015873015872
freq,131,1,13,3,longest,63,21,0.3333333333333333
freq,131,1,13,3,highest_base_count,63,7,0.1111111111111111
freq,131,1,13,3,highest_base_density,63,6,0.09523809523809523
freq,131,1,13,3,lowest_base_density,63,47,0.746031746031746
freq,131,1,13,3,oracle_residual,63,53,0.8412698412698413
freq,131,1,13,4,retrieval_first,63,1,0.015873015873015872
freq,131,1,13,4,longest,63,21,0.3333333333333333
freq,131,1,13,4,highest_base_count,63,8,0.12698412698412698
freq,131,1,13,4,highest_base_density,63,8,0.12698412698412698
freq,131,1,13,4,lowest_base_density,63,47,0.746031746031746
freq,131,1,13,4,oracle_residual,63,58,0.9206349206349206
freq,131,1,13,5,retrieval_first,63,7,0.1111111111111111
freq,131,1,13,5,longest,63,26,0.4126984126984127
freq,131,1,13,5,highest_base_count,63,14,0.2222222222222222
freq,131,1,13,5,highest_base_density,63,9,0.14285714285714285
freq,131,1,13,5,lowest_base_density,63,47,0.746031746031746
freq,131,1,13,5,oracle_residual,63,60,0.9523809523809523
freq,131,1,13,6,retrieval_first,63,7,0.1111111111111111
freq,131,1,13,6,longest,63,26,0.4126984126984127
freq,131,1,13,6,highest_base_count,63,15,0.23809523809523808
freq,131,1,13,6,highest_base_density,63,15,0.23809523809523808
freq,131,1,13,6,lowest_base_density,63,48,0.7619047619047619
freq,131,1,13,6,oracle_residual,63,61,0.9682539682539683
freq,39,1,13,1,retrieval_first,162,45,0.2777777777777778
freq,39,1,13,1,longest,162,0,0.0
freq,39,1,13,1,highest_base_count,162,0,0.0
freq,39,1,13,1,highest_base_density,162,0,0.0
freq,39,1,13,1,lowest_base_density,162,34,0.20987654320987653
freq,39,1,13,1,oracle_residual,162,66,0.4074074074074074
freq,39,1,13,2,retrieval_first,162,51,0.3148148148148148
freq,39,1,13,2,longest,162,0,0.0
freq,39,1,13,2,highest_base_count,162,6,0.037037037037037035
freq,39,1,13,2,highest_base_density,162,6,0.037037037037037035
freq,39,1,13,2,lowest_base_density,162,34,0.20987654320987653
freq,39,1,13,2,oracle_residual,162,111,0.6851851851851852
freq,39,1,13,3,retrieval_first,162,51,0.3148148148148148
freq,39,1,13,3,longest,162,0,0.0
freq,39,1,13,3,highest_base_count,162,12,0.07407407407407407
freq,39,1,13,3,highest_base_density,162,12,0.07407407407407407
freq,39,1,13,3,lowest_base_density,162,36,0.2222222222222222
freq,39,1,13,3,oracle_residual,162,145,0.8950617283950617
freq,39,1,13,4,retrieval_first,162,51,0.3148148148148148
freq,39,1,13,4,longest,162,45,0.2777777777777778
freq,39,1,13,4,highest_base_count,162,12,0.07407407407407407
freq,39,1,13,4,highest_base_density,162,12,0.07407407407407407
freq,39,1,13,4,lowest_base_density,162,81,0.5
freq,39,1,13,4,oracle_residual,162,151,0.9320987654320988
freq,39,1,13,5,retrieval_first,162,54,0.3333333333333333
freq,39,1,13,5,longest,162,111,0.6851851851851852
freq,39,1,13,5,highest_base_count,162,12,0.07407407407407407
freq,39,1,13,5,highest_base_density,162,12,0.07407407407407407
freq,39,1,13,5,lowest_base_density,162,147,0.9074074074074074
freq,39,1,13,5,oracle_residual,162,157,0.9691358024691358
freq,39,1,13,6,retrieval_first,162,54,0.3333333333333333
freq,39,1,13,6,longest,162,111,0.6851851851851852
freq,39,1,13,6,highest_base_count,162,12,0.07407407407407407
freq,39,1,13,6,highest_base_density,162,12,0.07407407407407407
freq,39,1,13,6,lowest_base_density,162,147,0.9074074074074074
freq,39,1,13,6,oracle_residual,162,160,0.9876543209876543
freq,114,0,11,1,retrieval_first,172,5,0.029069767441860465
freq,114,0,11,1,longest,172,5,0.029069767441860465
freq,114,0,11,1,highest_base_count,172,5,0.029069767441860465
freq,114,0,11,1,highest_base_density,172,17,0.09883720930232558
freq,114,0,11,1,lowest_base_density,172,28,0.16279069767441862
freq,114,0,11,1,oracle_residual,172,49,0.28488372093023256
freq,114,0,11,2,retrieval_first,172,17,0.09883720930232558
freq,114,0,11,2,longest,172,32,0.18604651162790697
freq,114,0,11,2,highest_base_count,172,22,0.12790697674418605
freq,114,0,11,2,highest_base_density,172,29,0.1686046511627907
freq,114,0,11,2,lowest_base_density,172,40,0.23255813953488372
freq,114,0,11,2,oracle_residual,172,77,0.4476744186046512
freq,114,0,11,3,retrieval_first,172,17,0.09883720930232558
freq,114,0,11,3,longest,172,32,0.18604651162790697
freq,114,0,11,3,highest_base_count,172,34,0.19767441860465115
freq,114,0,11,3,highest_base_density,172,34,0.19767441860465115
freq,114,0,11,3,lowest_base_density,172,67,0.38953488372093026
freq,114,0,11,3,oracle_residual,172,104,0.6046511627906976
freq,114,0,11,4,retrieval_first,172,17,0.09883720930232558
freq,114,0,11,4,longest,172,81,0.47093023255813954
freq,114,0,11,4,highest_base_count,172,38,0.22093023255813954
freq,114,0,11,4,highest_base_density,172,38,0.22093023255813954
freq,114,0,11,4,lowest_base_density,172,67,0.38953488372093026
freq,114,0,11,4,oracle_residual,172,122,0.7093023255813954
freq,114,0,11,5,retrieval_first,172,66,0.38372093023255816
freq,114,0,11,5,longest,172,81,0.47093023255813954
freq,114,0,11,5,highest_base_count,172,38,0.22093023255813954
freq,114,0,11,5,highest_base_density,172,56,0.32558139534883723
freq,114,0,11,5,lowest_base_density,172,67,0.38953488372093026
freq,114,0,11,5,oracle_residual,172,139,0.8081395348837209
freq,114,0,11,6,retrieval_first,172,83,0.48255813953488375
freq,114,0,11,6,longest,172,93,0.5406976744186046
freq,114,0,11,6,highest_base_count,172,87,0.5058139534883721
freq,114,0,11,6,highest_base_density,172,105,0.6104651162790697
freq,114,0,11,6,lowest_base_density,172,116,0.6744186046511628
freq,114,0,11,6,oracle_residual,172,151,0.877906976744186
freq,160,1,15,1,retrieval_first,155,30,0.1935483870967742
freq,160,1,15,1,longest,155,1,0.0064516129032258064
freq,160,1,15,1,highest_base_count,155,0,0.0
freq,160,1,15,1,highest_base_density,155,0,0.0
freq,160,1,15,1,lowest_base_density,155,34,0.21935483870967742
freq,160,1,15,1,oracle_residual,155,34,0.21935483870967742
freq,160,1,15,2,retrieval_first,155,31,0.2
freq,160,1,15,2,longest,155,15,0.0967741935483871
freq,160,1,15,2,highest_base_count,155,5,0.03225806451612903
freq,160,1,15,2,highest_base_density,155,0,0.0
freq,160,1,15,2,lowest_base_density,155,35,0.22580645161290322
freq,160,1,15,2,oracle_residual,155,64,0.4129032258064516
freq,160,1,15,3,retrieval_first,155,36,0.23225806451612904
freq,160,1,15,3,longest,155,16,0.1032258064516129
freq,160,1,15,3,highest_base_count,155,5,0.03225806451612903
freq,160,1,15,3,highest_base_density,155,5,0.03225806451612903
freq,160,1,15,3,lowest_base_density,155,49,0.3161290322580645
freq,160,1,15,3,oracle_residual,155,86,0.5548387096774193
freq,160,1,15,4,retrieval_first,155,52,0.33548387096774196
freq,160,1,15,4,longest,155,20,0.12903225806451613
freq,160,1,15,4,highest_base_count,155,6,0.03870967741935484
freq,160,1,15,4,highest_base_density,155,14,0.09032258064516129
freq,160,1,15,4,lowest_base_density,155,53,0.3419354838709677
freq,160,1,15,4,oracle_residual,155,102,0.6580645161290323
freq,160,1,15,5,retrieval_first,155,56,0.36129032258064514
freq,160,1,15,5,longest,155,25,0.16129032258064516
freq,160,1,15,5,highest_base_count,155,20,0.12903225806451613
freq,160,1,15,5,highest_base_density,155,36,0.23225806451612904
freq,160,1,15,5,lowest_base_density,155,83,0.535483870967742
freq,160,1,15,5,oracle_residual,155,116,0.7483870967741936
freq,160,1,15,6,retrieval_first,155,65,0.41935483870967744
freq,160,1,15,6,longest,155,29,0.1870967741935484
freq,160,1,15,6,highest_base_count,155,24,0.15483870967741936
freq,160,1,15,6,highest_base_density,155,41,0.2645161290322581
freq,160,1,15,6,lowest_base_density,155,84,0.5419354838709678
freq,160,1,15,6,oracle_residual,155,126,0.8129032258064516
freq,12,0,11,1,retrieval_first,173,37,0.2138728323699422
freq,12,0,11,1,longest,173,12,0.06936416184971098
freq,12,0,11,1,highest_base_count,173,37,0.2138728323699422
freq,12,0,11,1,highest_base_density,173,37,0.2138728323699422
freq,12,0,11,1,lowest_base_density,173,36,0.20809248554913296
freq,12,0,11,1,oracle_residual,173,37,0.2138728323699422
freq,12,0,11,2,retrieval_first,173,58,0.3352601156069364
freq,12,0,11,2,longest,173,30,0.17341040462427745
freq,12,0,11,2,highest_base_count,173,58,0.3352601156069364
freq,12,0,11,2,highest_base_density,173,58,0.3352601156069364
freq,12,0,11,2,lowest_base_density,173,48,0.2774566473988439
freq,12,0,11,2,oracle_residual,173,73,0.42196531791907516
freq,12,0,11,3,retrieval_first,173,78,0.4508670520231214
freq,12,0,11,3,longest,173,33,0.1907514450867052
freq,12,0,11,3,highest_base_count,173,78,0.4508670520231214
freq,12,0,11,3,highest_base_density,173,67,0.3872832369942196
freq,12,0,11,3,lowest_base_density,173,51,0.2947976878612717
freq,12,0,11,3,oracle_residual,173,94,0.5433526011560693
freq,12,0,11,4,retrieval_first,173,80,0.4624277456647399
freq,12,0,11,4,longest,173,54,0.31213872832369943
freq,12,0,11,4,highest_base_count,173,80,0.4624277456647399
freq,12,0,11,4,highest_base_density,173,76,0.4393063583815029
freq,12,0,11,4,lowest_base_density,173,69,0.3988439306358382
freq,12,0,11,4,oracle_residual,173,114,0.6589595375722543
freq,12,0,11,5,retrieval_first,173,89,0.5144508670520231
freq,12,0,11,5,longest,173,74,0.4277456647398844
freq,12,0,11,5,highest_base_count,173,89,0.5144508670520231
freq,12,0,11,5,highest_base_density,173,78,0.4508670520231214
freq,12,0,11,5,lowest_base_density,173,89,0.5144508670520231
freq,12,0,11,5,oracle_residual,173,132,0.7630057803468208
freq,12,0,11,6,retrieval_first,173,98,0.5664739884393064
freq,12,0,11,6,longest,173,80,0.4624277456647399
freq,12,0,11,6,highest_base_count,173,95,0.5491329479768786
freq,12,0,11,6,highest_base_density,173,84,0.48554913294797686
freq,12,0,11,6,lowest_base_density,173,95,0.5491329479768786
freq,12,0,11,6,oracle_residual,173,144,0.8323699421965318
freq,59,0,11,1,retrieval_first,98,18,0.1836734693877551
freq,59,0,11,1,longest,98,0,0.0
freq,59,0,11,1,highest_base_count,98,18,0.1836734693877551
freq,59,0,11,1,highest_base_density,98,18,0.1836734693877551
freq,59,0,11,1,lowest_base_density,98,27,0.2755102040816326
freq,59,0,11,1,oracle_residual,98,42,0.42857142857142855
freq,59,0,11,2,retrieval_first,98,26,0.2653061224489796
freq,59,0,11,2,longest,98,1,0.01020408163265306
freq,59,0,11,2,highest_base_count,98,60,0.6122448979591837
freq,59,0,11,2,highest_base_density,98,60,0.6122448979591837
freq,59,0,11,2,lowest_base_density,98,28,0.2857142857142857
freq,59,0,11,2,oracle_residual,98,69,0.7040816326530612
freq,59,0,11,3,retrieval_first,98,26,0.2653061224489796
freq,59,0,11,3,longest,98,1,0.01020408163265306
freq,59,0,11,3,highest_base_count,98,60,0.6122448979591837
freq,59,0,11,3,highest_base_density,98,61,0.6224489795918368
freq,59,0,11,3,lowest_base_density,98,29,0.29591836734693877
freq,59,0,11,3,oracle_residual,98,87,0.8877551020408163
freq,59,0,11,4,retrieval_first,98,26,0.2653061224489796
freq,59,0,11,4,longest,98,1,0.01020408163265306
freq,59,0,11,4,highest_base_count,98,68,0.6938775510204082
freq,59,0,11,4,highest_base_density,98,61,0.6224489795918368
freq,59,0,11,4,lowest_base_density,98,29,0.29591836734693877
freq,59,0,11,4,oracle_residual,98,95,0.9693877551020408
freq,59,0,11,5,retrieval_first,98,26,0.2653061224489796
freq,59,0,11,5,longest,98,9,0.09183673469387756
freq,59,0,11,5,highest_base_count,98,68,0.6938775510204082
freq,59,0,11,5,highest_base_density,98,69,0.7040816326530612
freq,59,0,11,5,lowest_base_density,98,29,0.29591836734693877
freq,59,0,11,5,oracle_residual,98,96,0.9795918367346939
freq,59,0,11,6,retrieval_first,98,27,0.2755102040816326
freq,59,0,11,6,longest,98,10,0.10204081632653061
freq,59,0,11,6,highest_base_count,98,68,0.6938775510204082
freq,59,0,11,6,highest_base_density,98,69,0.7040816326530612
freq,59,0,11,6,lowest_base_density,98,29,0.29591836734693877
freq,59,0,11,6,oracle_residual,98,97,0.9897959183673469
freq,84,1,13,1,retrieval_first,97,24,0.24742268041237114
freq,84,1,13,1,longest,97,0,0.0
freq,84,1,13,1,highest_base_count,97,0,0.0
freq,84,1,13,1,highest_base_density,97,0,0.0
freq,84,1,13,1,lowest_base_density,97,27,0.27835051546391754
freq,84,1,13,1,oracle_residual,97,27,0.27835051546391754
freq,84,1,13,2,retrieval_first,97,42,0.4329896907216495
freq,84,1,13,2,longest,97,0,0.0
freq,84,1,13,2,highest_base_count,97,0,0.0
freq,84,1,13,2,highest_base_density,97,0,0.0
freq,84,1,13,2,lowest_base_density,97,27,0.27835051546391754
freq,84,1,13,2,oracle_residual,97,53,0.5463917525773195
