dataset,main_question,sub_question,ground_truth,old_correct,new_correct,old_f1,new_f1,old_predicted,new_predicted,old_file,new_file
2wikimqa,Who is the mother of the director of film Dalida (2017 Film)?,Who is the mother of the director of film Dalida (2017 Film)?,Marie Laforêt,True,False,0.1702127659574468,0,"The director of the film *Dalida* (2017) is Lisa Azuelos. Lisa Azuelos is the daughter of singer Marie Laforêt. Therefore, the mother of the director of the film *Dalida* is Marie Laforêt. Answer: Marie Laforêt",Kekuʻiapoiwa II,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the mother-in-law of Louise Of Mecklenburg-Güstrow?,Who is the mother-in-law of Louise Of Mecklenburg-Güstrow?,Charlotte Amalie of Hesse-Kassel,False,False,0,0.10526315789473685,<think> </think> Frederick IV of Denmark,Magdalene Sibylle of Holstein-Gottorp,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the paternal grandfather of Baldwin I Rátót?,Who is the paternal grandfather of Baldwin I Rátót?,Leustach Rátót,False,False,0.5454545454545454,0.6,Answer: Rathold Rátót,Rathold Rátót,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the paternal grandfather of Bruno Ii Von Berg?,Who is the paternal grandfather of Bruno Ii Von Berg?,Adolf II of Berg,False,True,0,0.13559322033898305,"<think> </think> The paternal grandfather of Bruno II of Isenburg-Braunsberg is not explicitly mentioned in the provided documents. However, the documents do indicate that Bruno II of Isenburg-Braunsberg was the Count of Isenburg-Braunsberg from 1210 until 1255, but no direct information about his paternal grandfather is given. Therefore, based on the information provided, the answer cannot be determined.","1. The text mentions Adolf III of Berg as the father of Bruno II of Berg. 2. Adolf III of Berg's father is mentioned as Adolf II of Berg-Hövel. 3. Therefore, the paternal grandfather of Bruno II Von Berg is Adolf II of Berg-Hövel.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the paternal grandfather of Dibyasambandh?,Who is the paternal grandfather of Dibyasambandh?,Mongkut,False,False,0,0,Answer: Bhanurangsi Savangwongse,Bhanurangsi Savangwongse,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the paternal grandfather of Diego Fernández De Oviedo?,Who is the paternal grandfather of Diego Fernández De Oviedo?,Flaín Muñoz,False,False,0,0,Answer: Fernando Flaínez,Fernando Flaínez,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the paternal grandfather of Mark Getty?,Who is the paternal grandfather of Mark Getty?,Jean Paul Getty,True,True,0.75,0.8571428571428571,Answer: J. Paul Getty,J. Paul Getty,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is the paternal grandfather of Sir John Hamilton-Dalrymple, 5Th Baronet?","Who is the paternal grandfather of Sir John Hamilton-Dalrymple, 5Th Baronet?","Sir Hew Dalrymple, 2nd Baronet",False,False,0,0.8333333333333334,"<think> </think> Sir Hew Dalrymple, 3rd Baronet","Sir Hew Dalrymple, 3rd Baronet",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the paternal grandfather of Trịnh Doanh?,Who is the paternal grandfather of Trịnh Doanh?,Trịnh Bính,False,False,0.28571428571428575,0.3333333333333333,Answer: Trịnh Cương,Trịnh Cương,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the paternal grandmother of King Kang Of Zhou?,Who is the paternal grandmother of King Kang Of Zhou?,Yi Jiang,False,True,0,0.8,"The paternal grandmother of King Kang of Zhou is Wang Si, of the Si clan.",Queen Yi Jiang,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is the paternal grandmother of Marie Of Brabant, Queen Of France?","Who is the paternal grandmother of Marie Of Brabant, Queen Of France?",Marie of Hohenstaufen,False,False,0.25,0.2,"Answer: Marie of Brabant, Countess of Savoy",Adelaide of Burgundy,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the spouse of the director of film Ann Carver'S Profession?,Who is the spouse of the director of film Ann Carver'S Profession?,Ona Munson,False,False,0,0,Answer: Lorraine Miller,Lorraine Miller,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the spouse of the director of film Emergency Wedding?,Who is the spouse of the director of film Emergency Wedding?,Ona Munson,False,False,0,0,</think> The question cannot be answered based on the provided documents.,Sophia Magdalena of Denmark,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the spouse of the director of film Rodney Steps In?,Who is the spouse of the director of film Rodney Steps In?,Ivy Duke,False,False,0,0,"<think> </think> The question does not provide any information about a film titled ""Rodney Steps In"" or its director in the given reference material. Therefore, it is not possible to determine who the spouse of the director of the film ""Rodney Steps In"" is based on the provided information.",The spouse of the director of film Rodney Steps In is not mentioned in the provided documents.,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the spouse of the director of film Soldier (1998 American Film)?,Who is the spouse of the director of film Soldier (1998 American Film)?,Milla,True,True,0,0.5,<think> </think> The spouse of the director of the film *Soldier* (1998 American Film) is Milla Jovovich.,Milla Jovovich,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the spouse of the director of film Streets Of Blood?,Who is the spouse of the director of film Streets Of Blood?,Sandra Nelson,False,False,0,0,"</think> The question does not provide information about the director of the film *Streets of Blood* or their spouse in the given documents. Therefore, it is not possible to determine the spouse of the director of *Streets of Blood* based on the provided information.",Sophia Magdalena of Denmark,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is the spouse of the performer of song Et Moi, Et Moi, Et Moi?","Who is the spouse of the performer of song Et Moi, Et Moi, Et Moi?",Françoise Hardy,True,True,0,1.0,<think> </think> Françoise Hardy,Françoise Hardy,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the spouse of the performer of song This Time (Waylon Jennings Song)?,Who is the spouse of the performer of song This Time (Waylon Jennings Song)?,Jessi Colter,True,False,0.14814814814814814,0,"The performer of the song ""This Time"" is Waylon Jennings. According to the document titled ""Waylon Jennings Part 1,"" Waylon Jennings was married to Jessi Colter. Therefore, the spouse of the performer of the song ""This Time"" is Jessi Colter.","The spouse of the performer of the song ""This Time"" (Waylon Jennings song) is not explicitly mentioned in the provided documents.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is younger, Guy Arvely Dolsin or Altuğ Çelikbilek?","Who is younger, Guy Arvely Dolsin or Altuğ Çelikbilek?",Altuğ Çelikbilek,True,True,0,1.0,<think> </think> Altuğ Çelikbilek is younger.,Altuğ Çelikbilek,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is younger, Peter Rosegger or Ruel Redinger?","Who is younger, Peter Rosegger or Ruel Redinger?",Ruel Redinger,True,True,0,1.0,<think> </think> Ruel Redinger is younger than Peter Rosegger.,Ruel Redinger,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who lived longer, Charles Wheatstone or Jean-Claude Lauzon?","Who lived longer, Charles Wheatstone or Jean-Claude Lauzon?",Charles Wheatstone,False,True,0,1.0,</think> Jean-Claude Lauzon,Charles Wheatstone,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who was born first, Antoine Casavant or Abdul Ali Lalu?","Who was born first, Antoine Casavant or Abdul Ali Lalu?",Antoine Casavant,True,True,0.7272727272727273,1.0,Antoine Casavant was born first.,Antoine Casavant,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who was born first, Bogdan Țăruș or Robert Wulnikowski?","Who was born first, Bogdan Țăruș or Robert Wulnikowski?",Bogdan Țăruș,False,False,0,0,Robert Wulnikowski was born first.,Robert Wulnikowski,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who was born first, Vytautas Straižys or Mirjam Polkunen?","Who was born first, Vytautas Straižys or Mirjam Polkunen?",Mirjam Polkunen,True,True,0.9090909090909091,1.0,Answer: Mirjam Polkunen,Mirjam Polkunen,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who was born later, Hugh Evelyn Wortham or Johnny Ekström?","Who was born later, Hugh Evelyn Wortham or Johnny Ekström?",Johnny Ekström,True,True,0.888888888888889,1.0,Answer: Johnny Ekström,Johnny Ekström,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who was born later, Paul De Scherff or Lyudmyla Olyanovska?","Who was born later, Paul De Scherff or Lyudmyla Olyanovska?",Lyudmyla Olyanovska,True,True,0.9473684210526316,0.28125,Answer: Lyudmyla Olyanovska,"Paul De Scherff was born on 14 July 1820, and Lyudmyla Olyanovska was born on 15 April 1924. Therefore, Lyudmyla Olyanovska was born later.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Why did the director of film Port Of Seven Seas die?,Why did the director of film Port Of Seven Seas die?,drowning,False,False,0,0,"The director of the film *Port of Seven Seas* was James Whale. However, the provided documents do not mention the cause of James Whale's death. Therefore, based on the given information, the answer cannot be determined.","The director of the film Port of Seven Seas, James Whale, did not die as a result of events related to the film. He died on May 1, 1957, due to a self-inflicted gunshot wound.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
hotpotqa,5 fold diffraction pattern symmetries were discovered in 1982 by dan shechtman when he discovered this phase which opened new field of study in quasiperiodic crystals,5 fold diffraction pattern symmetries were discovered in 1982 by dan shechtman when he discovered this phase which opened new field of study in quasiperiodic crystals,icosahedral phase,True,True,1.0,1.0,icosahedral phase </think> Answer: icosahedral phase,icosahedral phase,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/hotpotqa/seg_200_225/Qwen3-32B/hotpotqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/hotpotqa/seg_200_225/Qwen3-32B/hotpotqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
hotpotqa,"A foam weapon, a padded mock weapon used for simulated handheld combat, is used in a North American medieval combat sport, begun in 1977 with the creation of what?","A foam weapon, a padded mock weapon used for simulated handheld combat, is used in a North American medieval combat sport, begun in 1977 with the creation of what?",Dagorhir,True,True,0,0.3636363636363636,<think> </think> Dagorhir,1977 with the creation of Dagorhir,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/hotpotqa/seg_150_175/Qwen3-32B/hotpotqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/hotpotqa/seg_150_175/Qwen3-32B/hotpotqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
hotpotqa,Adrián Barilari is the vocalist of the heavy metal band formed in what year?,Adrián Barilari is the vocalist of the heavy metal band formed in what year?,1986,True,True,1.0,1.0,1986 </think> Answer: 1986,1986,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/hotpotqa/seg_200_225/Qwen3-32B/hotpotqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/hotpotqa/seg_200_225/Qwen3-32B/hotpotqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
hotpotqa,Alan Furst and Lee Child are what?,Alan Furst and Lee Child are what?,is a British author,True,True,0,0,Alan Furst and Lee Child are both authors of spy and thriller novels.,Alan Furst and Lee Child are authors of spy and thriller novels.,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/hotpotqa/seg_0_25/Qwen3-32B/hotpotqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/hotpotqa/seg_0_25/Qwen3-32B/hotpotqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
