source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,delta_cosine,explained_variance
raw,v,28,16,0.3066868670436494,0.7705955621287514,0.23633153870700663,0.6373244696600576,0.4061824796274738
raw,v,28,32,0.3066868670436494,0.6954409484583526,0.21328260569655622,0.718583250018637,0.516361887207347
raw,v,28,64,0.3066868670436494,0.5974825923787037,0.1832400643697425,0.8018818814541352,0.6430145518044238
raw,v,28,128,0.3066868670436494,0.48078019151112716,0.14744897067119336,0.8768411529179752,0.7688504074505239
raw,v,29,1,0.31881461239924164,0.9523079915465491,0.30360970320961334,0.3051384755100179,0.09310948923657779
raw,v,29,2,0.31881461239924164,0.9184054857746152,0.2928010889725712,0.395640447501381,0.156531363699093
raw,v,29,4,0.31881461239924164,0.8692629825954891,0.27713374086918957,0.494349943955893,0.24438186708919454
raw,v,29,8,0.31881461239924164,0.8216338800651664,0.261948887007061,0.5700155849878666,0.32491776712905984
raw,v,29,16,0.31881461239924164,0.7639052479656873,0.24354415553992714,0.6453284219143629,0.416448772130482
raw,v,29,32,0.31881461239924164,0.687402031053477,0.21915381209276574,0.7262771149523813,0.5274784477035546
raw,v,29,64,0.31881461239924164,0.5892900932689258,0.18787429267624553,0.8079215221635705,0.6527371859751008
raw,v,29,128,0.31881461239924164,0.47358822794755306,0.15098684732994283,0.8807463825355722,0.7757141903494965
raw,v,30,1,0.29775758962515253,0.9610416663183372,0.2861574500922882,0.2764035376041228,0.07639891560007371
raw,v,30,2,0.29775758962515253,0.9285079899335827,0.27647030103031894,0.37131241916948826,0.13787291262949777
raw,v,30,4,0.29775758962515253,0.8806166223422156,0.26221028285246134,0.47382946769337553,0.2245143644545876
raw,v,30,8,0.29775758962515253,0.8345081033751109,0.24848112138363065,0.5509956673162458,0.30359622540127507
raw,v,30,16,0.29775758962515253,0.777459009227936,0.23149432062006942,0.6289336125302225,0.3955574889703161
raw,v,30,32,0.29775758962515253,0.7030824377319734,0.20934813196684882,0.7111083502201796,0.5056750857528656
raw,v,30,64,0.29775758962515253,0.6054490720789886,0.18027705634302488,0.7958840500466708,0.6334314211186917
raw,v,30,128,0.29775758962515253,0.4878897116865276,0.14527286455469107,0.8729052807896381,0.7619636292304369
raw,v,31,1,0.32459663334259364,0.9626612659027909,0.3124766059613653,0.2707088604579394,0.07328328713043611
raw,v,31,2,0.32459663334259364,0.9324212434480573,0.3026607964803543,0.361373248548891,0.13059062476677857
raw,v,31,4,0.32459663334259364,0.8880411642769855,0.28825517219394664,0.45976395090260824,0.21138289054957596
raw,v,31,8,0.32459663334259364,0.8432868693776231,0.273728078741992,0.5374637252273753,0.2888672559352876
raw,v,31,16,0.32459663334259364,0.7850611339977978,0.25482820106380394,0.6194182883045122,0.3836790158860918
raw,v,31,32,0.32459663334259364,0.7070340131160057,0.22950086031615866,0.7071795417693274,0.5001029042970759
raw,v,31,64,0.32459663334259364,0.6047441541058711,0.1962979164563804,0.796419806430487,0.6342845080747744
raw,v,31,128,0.32459663334259364,0.48457039352288417,0.15728991835502396,0.8747522699147897,0.7651915337210772
raw,v,32,1,0.29798105843000217,0.948212689072504,0.28254942070658334,0.3176361067037102,0.10089269628189075
raw,v,32,2,0.29798105843000217,0.9161377856979513,0.2729917070499941,0.40086351494798633,0.16069155761645448
raw,v,32,4,0.29798105843000217,0.8700030372570894,0.2592444258791841,0.49304636208316116,0.24309471516343964
raw,v,32,8,0.29798105843000217,0.820508882288474,0.24449610519553755,0.5716337761939186,0.3267651740857191
raw,v,32,16,0.29798105843000217,0.756914592735753,0.2255462114845137,0.6535138095738063,0.4270802993036692
raw,v,32,32,0.29798105843000217,0.6771386695003847,0.20177449744160808,0.7358554357122387,0.5414832222672487
raw,v,32,64,0.29798105843000217,0.5758189749414376,0.1715831476171285,0.8175772184310127,0.668432508097392
raw,v,32,128,0.29798105843000217,0.4579354589518218,0.1364560927510927,0.8889854416325299,0.7902951154345843
raw,v,33,1,0.2834820787154241,0.9445718722090908,0.2677691978299529,0.3283047033342855,0.10778397823141321
raw,v,33,2,0.2834820787154241,0.9037997932593916,0.25621104413574286,0.4279555277178704,0.18314593370428092
raw,v,33,4,0.2834820787154241,0.8366054641347512,0.2371626560376014,0.5478058938893205,0.30009129737987755
raw,v,33,8,0.2834820787154241,0.7760709446289894,0.22000220461406866,0.6306456127673196,0.397713888902668
raw,v,33,16,0.2834820787154241,0.7074401307461657,0.20054659883063444,0.706773274402653,0.49952846140984786
raw,v,33,32,0.2834820787154241,0.6209990979984296,0.17604211518099813,0.7838112784880917,0.6143601202851369
raw,v,33,64,0.2834820787154241,0.5155727790663184,0.146155643138808,0.8568457909599797,0.7341847094858333
raw,v,33,128,0.2834820787154241,0.3962357888227241,0.1123257450769116,0.9181487894976683,0.8429971996560336
raw,v,34,1,0.3150560687349116,0.9601399522657211,0.3024979187961638,0.27951971676999593,0.07813127206317874
raw,v,34,2,0.3150560687349116,0.9254451612211836,0.29156711432409255,0.37888158251925835,0.1435512535722976
raw,v,34,4,0.3150560687349116,0.8782555608929651,0.27669974435951233,0.47819156178312405,0.22866716976058335
raw,v,34,8,0.3150560687349116,0.8262426203388836,0.2603127517852008,0.5633144169427368,0.3173231323355355
raw,v,34,16,0.3150560687349116,0.7632871713977721,0.24047825553637275,0.6460593579382532,0.417392693979588
raw,v,34,32,0.3150560687349116,0.6809749024074226,0.21454527565962264,0.732306754230221,0.5362731822912012
raw,v,34,64,0.3150560687349116,0.5762586657010148,0.18155378979018735,0.817267367637107,0.6679259502044861
raw,v,34,128,0.3150560687349116,0.45277813203048334,0.14265049828666082,0.8916232181560697,0.7949919631549862
raw,v,35,1,0.3402985714731448,0.9597404097321223,0.3265982904168919,0.28088849376081243,0.07889834592721795
raw,v,35,2,0.3402985714731448,0.9279232959842669,0.31577097206009813,0.3727711855410696,0.1389583567696945
raw,v,35,4,0.3402985714731448,0.8822661273723406,0.3002339028039511,0.47075097502969976,0.221606480491413
raw,v,35,8,0.3402985714731448,0.8358051646078195,0.2844233035459176,0.5490261622317245,0.3014297268148958
raw,v,35,16,0.3402985714731448,0.7797142852181357,0.26533565741693577,0.6261354752980952,0.3920456334267716
raw,v,35,32,0.3402985714731448,0.7042406208575651,0.23965207725119,0.7099613707337542,0.5040451479341511
raw,v,35,64,0.3402985714731448,0.6039525065069717,0.20552417520194766,0.7970203070712479,0.6352413698839463
raw,v,35,128,0.3402985714731448,0.4830284115404321,0.16437387842815132,0.8756046788618291,0.766683553644727
raw,v,36,1,0.37335901711431235,0.9427696720776246,0.35199155813208455,0.33344466619013124,0.11118534541064805
raw,v,36,2,0.37335901711431235,0.8979178140545141,0.33524571250482527,0.440163150665254,0.1937435992035631
raw,v,36,4,0.37335901711431235,0.8371414795158656,0.31255431997766486,0.5469864196431091,0.29919414327398747
raw,v,36,8,0.37335901711431235,0.780090157174711,0.29125369434329956,0.6256671213026419,0.3914593466791348
raw,v,36,16,0.37335901711431235,0.7147654473363199,0.2668641248847602,0.6993642507979018,0.48911035529411045
raw,v,36,32,0.37335901711431235,0.6305491420648642,0.23542120792361063,0.7761493280556672,0.6024077794412637
raw,v,36,64,0.37335901711431235,0.5258521798539175,0.19633165301767727,0.8505759724697631,0.7234794849428832
raw,v,36,128,0.37335901711431235,0.4070459794340051,0.15197428680181277,0.913407669459049,0.8343135706266115
raw,v,37,1,0.39601131993057603,0.9564319573982011,0.3787578818730461,0.2919553234100136,0.08523791086744564
raw,v,37,2,0.39601131993057603,0.9265275119777244,0.3669153829702912,0.3762270186315276,0.14154676954836778
raw,v,37,4,0.39601131993057603,0.877213771936692,0.3473865836859287,0.48009998784065944,0.23049599832460135
raw,v,37,8,0.39601131993057603,0.8273280235645862,0.32763126262736647,0.561719094765983,0.3155283414247155
raw,v,37,16,0.39601131993057603,0.7642308023358441,0.30264404876462075,0.6449428507713781,0.4159512807611121
raw,v,37,32,0.39601131993057603,0.681520864096012,0.2698899769508884,0.7317986825636033,0.5355293118018253
raw,v,37,64,0.39601131993057603,0.5764411543160833,0.22827722238301698,0.8171386636371708,0.6677155956107415
raw,v,37,128,0.39601131993057603,0.45135579457556285,0.17874200396818257,0.8923440741681777,0.7962779467030623
raw,v,38,1,0.41190991797206783,0.9303966034581184,0.38323958861192403,0.36655444380555113,0.13436216027359693
raw,v,38,2,0.41190991797206783,0.884273136291256,0.3642408750346345,0.46697004232993977,0.21806102043362574
raw,v,38,4,0.41190991797206783,0.8178936442817585,0.33689850392597476,0.5753694349229063,0.33104998664350443
raw,v,38,8,0.41190991797206783,0.7629692535500773,0.31427460264502216,0.6464347748514445,0.4178779181372378
raw,v,38,16,0.41190991797206783,0.6978226194819956,0.2874400579498823,0.7162706134829809,0.5130435917392859
raw,v,38,32,0.41190991797206783,0.6183615935565485,0.2547092732789551,0.7858937203046006,0.6176289396142058
raw,v,38,64,0.41190991797206783,0.5208522508746025,0.2145442079333244,0.853646843114212,0.7287129327588602
raw,v,38,128,0.41190991797206783,0.4083610299820342,0.16820795836288885,0.9128205021755439,0.8332412691920121
raw,v,39,1,0.42260158646470825,0.9473591160024769,0.4003554653744503,0.32017293034703204,0.10251070532700543
raw,v,39,2,0.42260158646470825,0.9025417506754454,0.38141557568607837,0.43060235518132295,0.1854183882877022
raw,v,39,4,0.42260158646470825,0.831488271512378,0.351388262667929,0.5555423065234167,0.30862725433735794
raw,v,39,8,0.42260158646470825,0.7705920374932406,0.3256534175617154,0.6373287313090602,0.40618791175201624
raw,v,39,16,0.42260158646470825,0.6957049516842996,0.29400601629313816,0.7183276551838628,0.5159946202019464
raw,v,39,32,0.42260158646470825,0.606368163591365,0.2562521479154026,0.7951840354174847,0.6323176501828356
raw,v,39,64,0.42260158646470825,0.5019794680351279,0.21213731956435536,0.8648795370866222,0.74801661367117
raw,v,39,128,0.42260158646470825,0.38740144095439816,0.16371646354604266,0.9219111256224517,0.849920123546456
raw,v,40,1,0.47666849798245076,0.9440763038923218,0.4500114337571768,0.32972705747180114,0.10871993242901247
raw,v,40,2,0.47666849798245076,0.897224051866905,0.4276784411571261,0.44157558894433163,0.19498900075153333
raw,v,40,4,0.47666849798245076,0.8430398572157216,0.4018505424783577,0.5378510938407542,0.2892837991456958
raw,v,40,8,0.47666849798245076,0.7847259418952898,0.3740541360510917,0.6198428801854146,0.38420519611655024
raw,v,40,16,0.47666849798245076,0.7067236931373744,0.33687292129640267,0.7074896618031039,0.5005416215582703
raw,v,40,32,0.47666849798245076,0.6157212312516734,0.2934949144766404,0.7879640635117335,0.6208873653859233
raw,v,40,64,0.47666849798245076,0.5053904733390759,0.24090371782117717,0.8628907633403574,0.7445804694581047
raw,v,40,128,0.47666849798245076,0.3860753573417449,0.1840299606921275,0.922467245192719,0.850945818453444
raw,v,41,1,0.47321875249718637,0.944592786067263,0.44699901984059187,0.3282445254831918,0.10774446850968573
raw,v,41,2,0.47321875249718637,0.9046799655847314,0.42811152472320413,0.4260917270607457,0.18155415986960904
raw,v,41,4,0.47321875249718637,0.8467575805193435,0.40070156592089956,0.5319789467949155,0.28300159983302753
raw,v,41,8,0.47321875249718637,0.7822120904951032,0.370157429652309,0.6230122354202047,0.38814424548328047
raw,v,41,16,0.47321875249718637,0.6963154944660013,0.32950954963566265,0.7177358373152117,0.5151447321665681
raw,v,41,32,0.47321875249718637,0.5969257873025008,0.28247647640069024,0.802296456712411,0.6436796044532895
raw,v,41,64,0.47321875249718637,0.4876955379029087,0.23078667404485873,0.8730137812827428,0.7621530623095926
raw,v,41,128,0.47321875249718637,0.37061624159769135,0.17538255550405535,0.9287860902619083,0.8626436014640017
raw,v,42,1,0.5684571072270768,0.9344549894666069,0.5311975801460959,0.3560812725501914,0.1267938726609637
raw,v,42,2,0.5684571072270768,0.8981798195180268,0.5105767019729555,0.43962826548183254,0.19327301181056464
raw,v,42,4,0.5684571072270768,0.8466892514323322,0.4813065225894826,0.5320876915593491,0.283117311508957
raw,v,42,8,0.5684571072270768,0.7799117608639425,0.4433463834730924,0.6258894832684957,0.3917376452661046
raw,v,42,16,0.5684571072270768,0.7004921265404284,0.3981997278885153,0.7136601296519712,0.5093107806548685
raw,v,42,32,0.5684571072270768,0.6085383670915738,0.345927959793565,0.7935244519090264,0.6296810557775209
raw,v,42,64,0.5684571072270768,0.4986645045660824,0.28346938174245856,0.8667950806770096,0.7513337118858636
raw,v,42,128,0.5684571072270768,0.3791223037655794,0.21551476808384631,0.9253465722568381,0.8562662787874797
raw,v,43,1,0.5721481476064806,0.9674471875318644,0.5535231162534557,0.2530729921123262,0.06404593933668551
raw,v,43,2,0.5721481476064806,0.9414662378469295,0.538658164018163,0.3371072870680025,0.11364132299434865
raw,v,43,4,0.5721481476064806,0.8957318553804059,0.5124913218080152,0.44459469548879654,0.1976644432567757
raw,v,43,8,0.5721481476064806,0.8394654619549033,0.48029860903711646,0.5434130456520535,0.2952977381848408
raw,v,43,16,0.5721481476064806,0.7688268008718259,0.43988282994903166,0.639457074604069,0.40890535026119385
raw,v,43,32,0.5721481476064806,0.6791978457310907,0.3886017892933557,0.7339552345710504,0.5386902863542457
raw,v,43,64,0.5721481476064806,0.5690424778228269,0.32557659959573226,0.8223081286435502,0.6761906584332575
raw,v,43,128,0.5721481476064806,0.4433996490036432,0.25369028782679814,0.8963240213580388,0.803396751263446
raw,v,44,1,0.6314069713261219,0.9692252971124632,0.6119756093824411,0.24617539161593163,0.0606023234372573
raw,v,44,2,0.6314069713261219,0.9471407038267053,0.5980312432229115,0.32081846448521817,0.10292448715465319
raw,v,44,4,0.6314069713261219,0.9111657269451546,0.5753163920266042,0.41204006848910696,0.16977701804050796
raw,v,44,8,0.6314069713261219,0.8604515564184402,0.543295111211015,0.5095322551684868,0.2596231190570839
raw,v,44,16,0.6314069713261219,0.7967373105829536,0.5030654922177025,0.6043257879033809,0.36520965792504206
raw,v,44,32,0.6314069713261219,0.7177012570959342,0.45316157705989424,0.6963511366853046,0.48490490556291566
raw,v,44,64,0.6314069713261219,0.6121818258605795,0.38653587256752386,0.7907170240269316,0.6252334120860071
raw,v,44,128,0.6314069713261219,0.48443887452067186,0.3058780825537326,0.8748251121527918,0.7653189768531448
raw,v,45,1,0.6188610685541267,0.9443290519553461,0.5844084861597908,0.3290024948736974,0.1082426416331173
raw,v,45,2,0.6188610685541267,0.9225497413461756,0.5709301187238274,0.38587818640356497,0.14890197474210445
raw,v,45,4,0.6188610685541267,0.8855108505915825,0.5480081912133804,0.46461869687365354,0.21587053348457194
raw,v,45,8,0.6188610685541267,0.8304719623234619,0.51394676600774,0.5570604274175454,0.3103163197946183
raw,v,45,16,0.6188610685541267,0.7615846697871488,0.47131510253891656,0.6480654216552519,0.4199887907451995
raw,v,45,32,0.6188610685541267,0.681608678000193,0.4218210748029651,0.7317168920250708,0.5354096100748292
raw,v,45,64,0.6188610685541267,0.5838546944963594,0.3613249401163602,0.8118581746306203,0.6591136957145628
raw,v,45,128,0.6188610685541267,0.46740226004764074,0.2892570620976967,0.8840447541286344,0.7815351273023576
raw,v,46,1,0.673516221838626,0.8911238166901247,0.6001863462075491,0.45376022669205485,0.205898343327625
raw,v,46,2,0.673516221838626,0.8433893441676626,0.5680364046227607,0.537302907254781,0.28869441414443986
raw,v,46,4,0.673516221838626,0.8018496936553116,0.5400587761531851,0.5975257892215892,0.35703706878488295
raw,v,46,8,0.673516221838626,0.741801973029955,0.49961566222757364,0.6706189922816576,0.4497298328088659
raw,v,46,16,0.673516221838626,0.667509823764335,0.44957869454192195,0.7446009905836188,0.5544306351781064
raw,v,46,32,0.673516221838626,0.5865955913669755,0.3950816464446798,0.809879998634877,0.6559056121888284
raw,v,46,64,0.673516221838626,0.49410054948230586,0.3327847352957117,0.8694047659182019,0.7558646470012834
raw,v,46,128,0.673516221838626,0.39232445263695787,0.26423688307495086,0.9198268988582099,0.8460815238631114
raw,v,47,1,0.6362192871966859,0.9680620682672209,0.6158997590351207,0.2507106539064317,0.0628558319821906
raw,v,47,2,0.6362192871966859,0.9471675930110753,0.6026062908813069,0.3207390695715226,0.102873550749606
raw,v,47,4,0.6362192871966859,0.9157449322777935,0.5826145880677551,0.4017601510945794,0.1614112190075393
raw,v,47,8,0.6362192871966859,0.8721875761477936,0.5549025579985544,0.4891715772747193,0.23928883201343668
raw,v,47,16,0.6362192871966859,0.8064136663332205,0.5130559279801876,0.5913518400673269,0.34969699875101334
raw,v,47,32,0.6362192871966859,0.7211253894464326,0.4587938812530418,0.6928045703484721,0.47997817269573095
raw,v,47,64,0.6362192871966859,0.6157625666545629,0.39176002123936776,0.7879317619610121,0.620836461506985
raw,v,47,128,0.6362192871966859,0.49479694220494064,0.3147993578767271,0.8690086225030454,0.7551759859846406
