base_method,example_id,sub_q_idx,chunk_order,chunk_id,chunk_len,residual_count,residual_frac
freq,72,0,10,10,26,26,0.20967741935483872
freq,72,0,0,0,58,23,0.18548387096774194
freq,93,0,9,9,51,26,0.21666666666666667
freq,93,0,1,1,116,14,0.11666666666666667
freq,93,0,10,10,35,35,0.2916666666666667
freq,93,0,5,5,166,5,0.041666666666666664
freq,93,0,2,2,77,4,0.03333333333333333
freq,93,0,6,6,91,5,0.041666666666666664
freq,93,0,7,7,72,9,0.075
freq,93,0,0,0,130,5,0.041666666666666664
freq,93,0,8,8,144,11,0.09166666666666666
freq,93,0,4,4,122,6,0.05
freq,72,1,3,12,113,2,0.019801980198019802
freq,72,1,0,0,93,23,0.22772277227722773
freq,72,1,10,19,58,8,0.07920792079207921
freq,72,1,11,1,93,36,0.3564356435643564
freq,72,1,12,11,32,32,0.31683168316831684
freq,123,3,3,12,87,2,0.024096385542168676
freq,123,3,9,16,107,10,0.12048192771084337
freq,123,3,10,11,105,17,0.20481927710843373
freq,123,3,0,0,105,8,0.0963855421686747
freq,123,3,11,1,105,9,0.10843373493975904
freq,123,3,1,1,85,4,0.04819277108433735
freq,123,3,12,1,33,33,0.39759036144578314
freq,93,1,13,7,27,27,0.20149253731343283
freq,93,1,11,1,51,35,0.26119402985074625
freq,93,1,12,10,91,27,0.20149253731343283
freq,93,1,0,0,51,27,0.20149253731343283
freq,93,1,1,10,91,18,0.13432835820895522
freq,143,0,1,1,44,20,0.17857142857142858
freq,143,0,6,6,257,1,0.008928571428571428
freq,143,0,9,9,92,19,0.16964285714285715
freq,143,0,2,2,107,17,0.15178571428571427
freq,143,0,10,10,26,26,0.23214285714285715
freq,143,0,4,4,159,13,0.11607142857142858
freq,143,0,0,0,209,11,0.09821428571428571
freq,143,0,8,8,94,5,0.044642857142857144
freq,20,0,0,0,256,18,0.18181818181818182
freq,20,0,1,1,242,6,0.06060606060606061
freq,20,0,8,8,138,8,0.08080808080808081
freq,20,0,5,5,180,3,0.030303030303030304
freq,20,0,9,9,98,25,0.25252525252525254
freq,20,0,6,6,165,1,0.010101010101010102
freq,20,0,10,10,30,30,0.30303030303030304
freq,20,0,3,3,92,6,0.06060606060606061
freq,20,0,7,7,136,2,0.020202020202020204
freq,167,0,2,2,152,4,0.043010752688172046
freq,167,0,10,10,29,29,0.3118279569892473
freq,167,0,3,3,132,6,0.06451612903225806
freq,167,0,4,4,121,4,0.043010752688172046
freq,167,0,0,0,72,12,0.12903225806451613
freq,167,0,8,8,130,3,0.03225806451612903
freq,167,0,1,1,138,7,0.07526881720430108
freq,167,0,9,9,129,19,0.20430107526881722
freq,167,0,5,5,65,8,0.08602150537634409
freq,167,0,6,6,167,1,0.010752688172043012
freq,143,1,10,18,44,8,0.07920792079207921
freq,143,1,4,14,107,17,0.16831683168316833
freq,143,1,11,2,107,24,0.2376237623762376
freq,143,1,5,3,44,8,0.07920792079207921
freq,143,1,0,0,49,10,0.09900990099009901
freq,143,1,12,3,33,33,0.32673267326732675
freq,143,1,1,11,63,1,0.009900990099009901
freq,20,1,12,2,45,45,0.2694610778443114
freq,20,1,10,17,256,46,0.2754491017964072
freq,20,1,1,1,242,14,0.08383233532934131
freq,20,1,4,12,123,3,0.017964071856287425
freq,20,1,2,2,147,12,0.0718562874251497
freq,20,1,0,0,256,46,0.2754491017964072
freq,20,1,11,1,242,1,0.005988023952095809
freq,167,1,12,12,26,26,0.3170731707317073
freq,167,1,3,1,98,2,0.024390243902439025
freq,167,1,4,13,113,21,0.25609756097560976
freq,167,1,5,14,109,3,0.036585365853658534
freq,167,1,0,0,102,1,0.012195121951219513
freq,167,1,10,19,72,8,0.0975609756097561
freq,167,1,11,1,51,21,0.25609756097560976
freq,21,0,10,10,31,31,0.2108843537414966
freq,21,0,2,2,212,8,0.05442176870748299
freq,21,0,5,5,205,11,0.07482993197278912
freq,21,0,7,7,321,6,0.04081632653061224
freq,21,0,8,8,149,10,0.06802721088435375
freq,21,0,6,6,148,4,0.027210884353741496
freq,21,0,9,9,228,25,0.17006802721088435
freq,21,0,0,0,75,25,0.17006802721088435
freq,21,0,4,4,152,10,0.06802721088435375
freq,21,0,1,1,120,16,0.10884353741496598
freq,21,0,3,3,139,1,0.006802721088435374
freq,95,0,2,2,58,3,0.03614457831325301
freq,95,0,3,3,54,4,0.04819277108433735
freq,95,0,12,1,27,27,0.3253012048192771
freq,95,0,0,0,91,10,0.12048192771084337
freq,95,0,10,10,91,30,0.3614457831325301
freq,95,0,11,1,91,9,0.10843373493975904
freq,144,0,2,2,95,14,0.15555555555555556
freq,144,0,8,8,90,4,0.044444444444444446
freq,144,0,9,9,121,2,0.022222222222222223
freq,144,0,4,4,67,11,0.12222222222222222
freq,144,0,10,10,33,33,0.36666666666666664
freq,144,0,0,0,93,24,0.26666666666666666
freq,144,0,1,1,133,2,0.022222222222222223
freq,74,0,10,10,28,28,0.23529411764705882
freq,74,0,2,2,76,9,0.07563025210084033
freq,74,0,3,3,161,9,0.07563025210084033
freq,74,0,6,6,200,5,0.04201680672268908
freq,74,0,4,4,191,6,0.05042016806722689
freq,74,0,0,0,71,29,0.24369747899159663
freq,74,0,1,1,158,15,0.12605042016806722
freq,74,0,9,9,149,6,0.05042016806722689
freq,74,0,5,5,47,12,0.10084033613445378
freq,21,1,1,7,139,6,0.026785714285714284
freq,21,1,11,1,148,80,0.35714285714285715
freq,21,1,0,0,148,39,0.17410714285714285
freq,21,1,6,13,321,2,0.008928571428571428
freq,21,1,12,7,139,68,0.30357142857142855
freq,21,1,3,10,196,3,0.013392857142857142
freq,21,1,13,4,25,25,0.11160714285714286
freq,21,1,9,15,205,1,0.004464285714285714
freq,96,0,6,6,146,4,0.06557377049180328
freq,96,0,4,4,71,2,0.03278688524590164
freq,96,0,1,1,91,6,0.09836065573770492
freq,96,0,10,10,28,28,0.45901639344262296
freq,96,0,2,2,56,9,0.14754098360655737
freq,96,0,3,3,126,1,0.01639344262295082
freq,96,0,9,9,116,10,0.16393442622950818
freq,96,0,8,8,127,1,0.01639344262295082
freq,74,1,11,1,158,27,0.19708029197080293
freq,74,1,0,0,158,52,0.3795620437956204
freq,74,1,14,3,27,27,0.19708029197080293
freq,74,1,2,11,128,4,0.029197080291970802
freq,74,1,3,12,76,7,0.051094890510948905
freq,74,1,9,14,191,2,0.014598540145985401
freq,74,1,4,3,71,4,0.029197080291970802
freq,74,1,13,12,76,9,0.06569343065693431
freq,74,1,10,5,71,3,0.021897810218978103
freq,74,1,6,9,69,2,0.014598540145985401
freq,169,0,7,7,52,9,0.12857142857142856
freq,169,0,9,9,65,20,0.2857142857142857
freq,169,0,6,6,109,1,0.014285714285714285
freq,169,0,2,2,95,1,0.014285714285714285
freq,169,0,4,4,157,6,0.08571428571428572
freq,169,0,1,1,119,1,0.014285714285714285
freq,169,0,10,10,27,27,0.38571428571428573
freq,169,0,5,5,198,5,0.07142857142857142
freq,169,1,5,14,58,3,0.016666666666666666
freq,169,1,0,0,127,48,0.26666666666666666
freq,169,1,12,11,30,30,0.16666666666666666
freq,169,1,11,1,127,99,0.55
freq,96,1,3,11,67,1,0.015625
freq,96,1,0,0,91,11,0.171875
freq,96,1,11,1,91,21,0.328125
freq,96,1,12,2,30,30,0.46875
freq,96,1,10,17,30,1,0.015625
freq,24,0,0,0,256,33,0.22758620689655173
freq,24,0,8,8,89,7,0.04827586206896552
freq,24,0,4,4,180,4,0.027586206896551724
freq,24,0,1,1,242,14,0.09655172413793103
freq,24,0,5,5,123,21,0.14482758620689656
freq,24,0,10,10,30,30,0.20689655172413793
freq,24,0,9,9,210,15,0.10344827586206896
freq,24,0,2,2,222,10,0.06896551724137931
freq,24,0,6,6,95,1,0.006896551724137931
freq,24,0,7,7,92,10,0.06896551724137931
freq,24,1,11,1,242,23,0.17293233082706766
freq,24,1,1,1,242,14,0.10526315789473684
freq,24,1,12,2,29,29,0.21804511278195488
freq,24,1,10,18,256,30,0.22556390977443608
freq,24,1,2,2,147,14,0.10526315789473684
freq,24,1,0,0,256,23,0.17293233082706766
freq,97,0,3,3,137,8,0.09195402298850575
freq,97,0,1,1,91,2,0.022988505747126436
freq,97,0,8,8,109,3,0.034482758620689655
freq,97,0,0,0,80,16,0.1839080459770115
freq,97,0,9,9,115,18,0.20689655172413793
freq,97,0,5,5,114,3,0.034482758620689655
freq,97,0,10,10,32,32,0.367816091954023
freq,97,0,2,2,148,5,0.05747126436781609
freq,144,1,6,3,67,6,0.05714285714285714
freq,144,1,10,16,93,5,0.047619047619047616
freq,144,1,4,11,79,6,0.05714285714285714
freq,144,1,0,0,133,18,0.17142857142857143
freq,144,1,11,1,133,29,0.2761904761904762
freq,144,1,5,12,95,1,0.009523809523809525
freq,144,1,1,2,93,5,0.047619047619047616
freq,144,1,12,2,35,35,0.3333333333333333
freq,145,0,2,2,69,6,0.07058823529411765
freq,145,0,7,7,88,9,0.10588235294117647
freq,145,0,8,8,37,20,0.23529411764705882
freq,145,0,9,9,51,20,0.23529411764705882
freq,145,0,10,10,28,28,0.32941176470588235
freq,145,0,0,0,109,1,0.011764705882352941
freq,145,0,5,5,59,1,0.011764705882352941
freq,173,0,2,2,114,19,0.13286713286713286
freq,173,0,3,3,80,10,0.06993006993006994
freq,173,0,9,9,198,17,0.11888111888111888
freq,173,0,4,4,82,5,0.03496503496503497
freq,173,0,5,5,221,7,0.04895104895104895
freq,173,0,7,7,116,1,0.006993006993006993
freq,173,0,10,10,30,30,0.2097902097902098
freq,173,0,8,8,312,2,0.013986013986013986
freq,173,0,0,0,89,26,0.18181818181818182
freq,173,0,1,1,98,26,0.18181818181818182
freq,145,1,11,1,150,24,0.2222222222222222
freq,145,1,5,13,124,12,0.1111111111111111
freq,145,1,10,18,109,7,0.06481481481481481
freq,145,1,2,1,310,5,0.046296296296296294
freq,145,1,12,2,29,29,0.26851851851851855
freq,145,1,8,16,75,3,0.027777777777777776
freq,145,1,0,0,150,24,0.2222222222222222
freq,145,1,4,12,66,4,0.037037037037037035
freq,97,1,11,1,91,25,0.33783783783783783
freq,97,1,10,18,80,3,0.04054054054054054
freq,97,1,0,0,91,14,0.1891891891891892
freq,97,1,12,2,31,31,0.4189189189189189
freq,97,1,6,15,80,1,0.013513513513513514
freq,98,0,3,3,123,6,0.06896551724137931
freq,98,0,4,4,91,1,0.011494252873563218
freq,98,0,0,0,79,22,0.25287356321839083
freq,98,0,9,9,118,23,0.26436781609195403
freq,98,0,1,1,40,4,0.04597701149425287
freq,98,0,10,10,31,31,0.3563218390804598
freq,146,0,10,10,27,27,0.54
freq,146,0,4,4,52,1,0.02
freq,146,0,0,0,86,11,0.22
freq,146,0,9,9,209,3,0.06
freq,146,0,8,8,130,6,0.12
freq,146,0,7,7,240,1,0.02
freq,146,0,5,5,68,1,0.02
freq,146,1,3,12,141,7,0.05426356589147287
freq,146,1,2,11,83,4,0.031007751937984496
freq,146,1,8,17,150,9,0.06976744186046512
freq,146,1,5,14,155,2,0.015503875968992248
freq,146,1,0,0,86,5,0.03875968992248062
freq,146,1,10,19,86,10,0.07751937984496124
freq,146,1,1,1,56,20,0.15503875968992248
freq,146,1,11,1,56,42,0.32558139534883723
freq,146,1,12,11,30,30,0.23255813953488372
freq,147,0,0,0,129,8,0.15384615384615385
freq,147,0,6,6,45,4,0.07692307692307693
freq,147,0,9,9,27,11,0.21153846153846154
freq,147,0,10,10,28,28,0.5384615384615384
freq,147,0,7,7,111,1,0.019230769230769232
freq,173,1,10,9,98,14,0.1037037037037037
freq,173,1,11,2,89,40,0.2962962962962963
freq,173,1,3,2,114,2,0.014814814814814815
freq,173,1,12,1,34,34,0.2518518518518518
freq,173,1,9,13,312,2,0.014814814814814815
freq,173,1,0,0,89,28,0.2074074074074074
freq,173,1,1,1,80,15,0.1111111111111111
freq,147,1,2,12,222,3,0.013333333333333334
freq,147,1,11,1,132,99,0.44
freq,147,1,12,11,36,36,0.16
freq,147,1,0,0,132,71,0.31555555555555553
freq,147,1,1,11,169,13,0.057777777777777775
freq,147,1,4,14,165,2,0.008888888888888889
freq,147,1,8,18,387,1,0.0044444444444444444
freq,98,1,12,5,30,30,0.2830188679245283
freq,98,1,3,10,67,4,0.03773584905660377
freq,98,1,0,0,91,30,0.2830188679245283
freq,98,1,1,5,30,5,0.04716981132075472
freq,98,1,10,17,79,4,0.03773584905660377
freq,98,1,11,1,91,33,0.3113207547169811
freq,149,0,10,10,224,20,0.17543859649122806
freq,149,0,8,8,314,5,0.043859649122807015
freq,149,0,11,2,32,32,0.2807017543859649
freq,149,0,5,5,173,7,0.06140350877192982
freq,149,0,1,1,224,3,0.02631578947368421
freq,149,0,6,6,155,2,0.017543859649122806
freq,149,0,2,2,116,3,0.02631578947368421
freq,149,0,9,9,84,1,0.008771929824561403
freq,149,0,0,0,180,22,0.19298245614035087
freq,149,0,3,3,83,13,0.11403508771929824
freq,149,0,7,7,123,3,0.02631578947368421
freq,149,0,4,4,116,3,0.02631578947368421
freq,174,0,9,9,53,16,0.25806451612903225
freq,174,0,1,1,56,1,0.016129032258064516
freq,174,0,0,0,114,3,0.04838709677419355
freq,174,0,10,10,26,26,0.41935483870967744
freq,174,0,4,4,99,3,0.04838709677419355
freq,174,0,2,2,42,2,0.03225806451612903
freq,174,0,6,6,265,10,0.16129032258064516
freq,174,0,3,3,75,1,0.016129032258064516
freq,174,1,12,11,29,29,0.24786324786324787
freq,174,1,3,12,47,8,0.06837606837606838
freq,174,1,0,0,79,21,0.1794871794871795
freq,174,1,10,19,114,2,0.017094017094017096
freq,174,1,1,11,114,1,0.008547008547008548
freq,174,1,11,1,79,55,0.4700854700854701
freq,174,1,2,1,134,1,0.008547008547008548
mean,75,0,0,0,126,20,0.136986301369863
mean,75,0,10,10,126,76,0.5205479452054794
mean,75,0,8,8,259,1,0.00684931506849315
mean,75,0,11,1,40,40,0.273972602739726
mean,75,0,4,4,111,2,0.0136986301369863
mean,75,0,1,1,147,7,0.04794520547945205
mean,25,0,8,8,81,1,0.0136986301369863
mean,25,0,7,7,104,5,0.0684931506849315
mean,25,0,10,10,30,30,0.410958904109589
mean,25,0,4,4,31,9,0.1232876712328767
mean,25,0,1,1,33,13,0.1780821917808219
mean,25,0,2,2,115,1,0.0136986301369863
mean,25,0,3,3,102,8,0.1095890410958904
mean,25,0,9,9,82,6,0.0821917808219178
mean,176,0,1,1,115,6,0.058823529411764705
mean,176,0,7,7,96,3,0.029411764705882353
mean,176,0,2,2,97,2,0.0196078431372549
mean,176,0,3,3,126,2,0.0196078431372549
mean,176,0,8,8,102,1,0.00980392156862745
mean,176,0,4,4,108,2,0.0196078431372549
mean,176,0,10,10,159,32,0.3137254901960784
mean,176,0,0,0,159,16,0.1568627450980392
mean,176,0,5,5,42,6,0.058823529411764705
mean,176,0,6,6,129,3,0.029411764705882353
mean,176,0,11,1,29,29,0.28431372549019607
mean,150,0,8,8,80,5,0.04504504504504504
mean,150,0,9,9,82,12,0.10810810810810811
mean,150,0,3,3,83,8,0.07207207207207207
mean,150,0,10,10,37,37,0.3333333333333333
mean,150,0,4,4,80,5,0.04504504504504504
mean,150,0,5,5,80,5,0.04504504504504504
mean,150,0,0,0,82,16,0.14414414414414414
mean,150,0,6,6,80,5,0.04504504504504504
mean,150,0,1,1,81,12,0.10810810810810811
mean,150,0,7,7,81,5,0.04504504504504504
mean,150,0,2,2,111,1,0.009009009009009009
mean,25,1,7,15,33,6,0.061224489795918366
mean,25,1,8,2,135,3,0.030612244897959183
mean,25,1,3,7,212,1,0.01020408163265306
mean,25,1,0,0,48,15,0.15306122448979592
mean,25,1,10,17,33,14,0.14285714285714285
mean,25,1,1,1,38,10,0.10204081632653061
mean,25,1,11,2,48,20,0.20408163265306123
mean,25,1,12,1,29,29,0.29591836734693877
mean,150,1,6,14,117,1,0.006802721088435374
mean,150,1,2,1,111,1,0.006802721088435374
mean,150,1,8,16,317,3,0.02040816326530612
mean,150,1,10,18,82,4,0.027210884353741496
mean,150,1,0,0,172,38,0.2585034013605442
mean,150,1,4,12,175,1,0.006802721088435374
mean,150,1,11,1,172,68,0.46258503401360546
mean,150,1,5,13,78,3,0.02040816326530612
mean,150,1,12,11,28,28,0.19047619047619047
mean,77,0,6,6,101,7,0.043478260869565216
mean,77,0,9,9,165,16,0.09937888198757763
mean,77,0,7,7,138,5,0.031055900621118012
mean,77,0,4,4,284,9,0.055900621118012424
mean,77,0,10,10,32,32,0.19875776397515527
mean,77,0,2,2,203,18,0.11180124223602485
mean,77,0,8,8,253,3,0.018633540372670808
mean,77,0,0,0,133,38,0.2360248447204969
mean,77,0,5,5,113,13,0.08074534161490683
mean,77,0,3,3,227,8,0.049689440993788817
mean,77,0,1,1,244,12,0.07453416149068323
mean,50,0,2,2,189,9,0.07627118644067797
mean,50,0,0,0,265,14,0.11864406779661017
mean,50,0,3,3,212,3,0.025423728813559324
mean,50,0,1,1,321,4,0.03389830508474576
mean,50,0,7,7,85,12,0.1016949152542373
mean,50,0,8,8,152,12,0.1016949152542373
mean,50,0,4,4,98,13,0.11016949152542373
mean,50,0,9,9,154,13,0.11016949152542373
mean,50,0,5,5,57,7,0.059322033898305086
mean,50,0,6,6,139,5,0.0423728813559322
mean,50,0,10,10,26,26,0.22033898305084745
mean,0,0,11,1,92,50,0.43478260869565216
mean,0,0,12,2,31,31,0.26956521739130435
mean,0,0,0,0,50,3,0.02608695652173913
mean,0,0,1,1,92,17,0.14782608695652175
mean,0,0,6,6,121,4,0.034782608695652174
mean,0,0,2,2,76,2,0.017391304347826087
mean,0,0,10,10,50,8,0.06956521739130435
mean,50,1,9,13,154,15,0.08108108108108109
mean,50,1,7,7,196,2,0.010810810810810811
mean,50,1,10,10,27,27,0.14594594594594595
mean,50,1,4,2,212,3,0.016216216216216217
mean,50,1,2,11,265,2,0.010810810810810811
mean,50,1,0,0,189,112,0.6054054054054054
mean,50,1,8,12,228,1,0.005405405405405406
mean,50,1,3,1,321,7,0.03783783783783784
mean,50,1,5,4,57,12,0.06486486486486487
mean,50,1,6,6,139,3,0.016216216216216217
mean,50,1,1,3,160,1,0.005405405405405406
mean,77,1,0,0,253,35,0.16055045871559634
mean,77,1,3,2,101,11,0.05045871559633028
mean,77,1,1,9,243,3,0.013761467889908258
mean,77,1,9,14,133,3,0.013761467889908258
mean,77,1,10,1,133,15,0.06880733944954129
mean,77,1,7,13,138,7,0.03211009174311927
mean,77,1,11,1,253,82,0.3761467889908257
mean,77,1,8,8,207,13,0.05963302752293578
mean,77,1,2,11,244,3,0.013761467889908258
mean,77,1,6,10,202,10,0.045871559633027525
mean,77,1,12,9,36,36,0.1651376146788991
mean,178,0,4,4,178,5,0.045454545454545456
mean,178,0,8,8,52,14,0.12727272727272726
mean,178,0,9,9,192,11,0.1
mean,178,0,5,5,36,6,0.05454545454545454
mean,178,0,0,0,41,23,0.20909090909090908
mean,178,0,6,6,79,2,0.01818181818181818
mean,178,0,1,1,118,5,0.045454545454545456
mean,178,0,7,7,281,4,0.03636363636363636
mean,178,0,10,10,29,29,0.2636363636363636
mean,178,0,2,2,56,3,0.02727272727272727
mean,178,0,3,3,92,8,0.07272727272727272
mean,100,0,9,9,85,51,0.40476190476190477
mean,100,0,10,10,30,30,0.23809523809523808
mean,100,0,3,3,171,6,0.047619047619047616
mean,100,0,6,6,163,6,0.047619047619047616
mean,100,0,4,4,55,5,0.03968253968253968
mean,100,0,7,7,149,4,0.031746031746031744
mean,100,0,0,0,57,6,0.047619047619047616
mean,100,0,5,5,297,3,0.023809523809523808
mean,100,0,1,1,108,9,0.07142857142857142
mean,100,0,8,8,105,3,0.023809523809523808
mean,100,0,2,2,143,3,0.023809523809523808
mean,125,0,10,10,263,54,0.3176470588235294
mean,125,0,0,0,263,37,0.21764705882352942
mean,125,0,7,7,201,2,0.011764705882352941
mean,125,0,1,1,162,5,0.029411764705882353
mean,125,0,4,4,72,6,0.03529411764705882
mean,125,0,5,5,233,1,0.0058823529411764705
mean,125,0,2,2,213,6,0.03529411764705882
mean,125,0,11,1,162,23,0.13529411764705881
mean,125,0,8,8,132,1,0.0058823529411764705
mean,125,0,6,6,202,3,0.01764705882352941
mean,125,0,12,2,31,31,0.18235294117647058
mean,125,0,3,3,140,1,0.0058823529411764705
mean,1,0,10,10,90,20,0.20618556701030927
mean,1,0,6,6,56,4,0.041237113402061855
mean,1,0,11,1,29,29,0.29896907216494845
mean,1,0,7,7,216,5,0.05154639175257732
mean,1,0,3,3,86,2,0.020618556701030927
mean,1,0,4,4,135,8,0.08247422680412371
mean,1,0,8,8,113,1,0.010309278350515464
mean,1,0,0,0,90,12,0.12371134020618557
mean,1,0,5,5,217,2,0.020618556701030927
mean,1,0,1,1,85,12,0.12371134020618557
mean,1,0,9,9,77,1,0.010309278350515464
mean,1,0,2,2,130,1,0.010309278350515464
mean,100,1,12,2,143,6,0.06060606060606061
mean,100,1,13,3,55,29,0.29292929292929293
mean,100,1,14,5,25,25,0.25252525252525254
mean,100,1,5,3,134,4,0.04040404040404041
mean,100,1,0,0,55,20,0.20202020202020202
mean,100,1,10,16,57,1,0.010101010101010102
mean,100,1,11,1,108,3,0.030303030303030304
mean,100,1,1,5,57,1,0.010101010101010102
mean,100,1,6,12,97,7,0.0707070707070707
mean,100,1,2,1,108,1,0.010101010101010102
mean,100,1,7,13,93,1,0.010101010101010102
mean,100,1,3,2,77,1,0.010101010101010102
mean,50,2,9,13,154,15,0.08108108108108109
mean,50,2,7,7,196,2,0.010810810810810811
mean,50,2,10,10,27,27,0.14594594594594595
mean,50,2,4,2,212,3,0.016216216216216217
mean,50,2,2,11,265,2,0.010810810810810811
mean,50,2,0,0,189,112,0.6054054054054054
mean,50,2,8,12,228,1,0.005405405405405406
mean,50,2,3,1,321,7,0.03783783783783784
mean,50,2,5,4,57,12,0.06486486486486487
mean,50,2,6,6,139,3,0.016216216216216217
mean,50,2,1,3,160,1,0.005405405405405406
mean,26,0,5,5,72,3,0.03
mean,26,0,7,7,123,2,0.02
mean,26,0,10,10,114,33,0.33
mean,26,0,8,8,214,1,0.01
mean,26,0,11,1,30,30,0.3
mean,26,0,3,3,127,6,0.06
mean,26,0,0,0,114,12,0.12
mean,26,0,1,1,116,11,0.11
mean,26,0,9,9,226,1,0.01
mean,26,0,4,4,65,1,0.01
mean,126,0,1,1,91,16,0.11510791366906475
mean,126,0,4,4,84,12,0.08633093525179857
mean,126,0,5,5,95,1,0.007194244604316547
mean,126,0,9,9,170,2,0.014388489208633094
mean,126,0,10,10,30,30,0.2158273381294964
mean,126,0,2,2,102,12,0.08633093525179857
mean,126,0,6,6,96,1,0.007194244604316547
mean,126,0,3,3,305,12,0.08633093525179857
mean,126,0,7,7,80,4,0.02877697841726619
mean,126,0,0,0,204,45,0.3237410071942446
mean,126,0,8,8,87,4,0.02877697841726619
mean,151,0,7,7,61,21,0.2625
mean,151,0,3,3,32,3,0.0375
mean,151,0,8,8,63,2,0.025
mean,151,0,9,9,70,13,0.1625
mean,151,0,5,5,102,1,0.0125
mean,151,0,10,10,28,28,0.35
mean,151,0,6,6,233,2,0.025
mean,151,0,0,0,55,9,0.1125
mean,151,0,2,2,83,1,0.0125
mean,2,0,3,3,48,5,0.050505050505050504
mean,2,0,4,4,185,5,0.050505050505050504
mean,2,0,8,8,234,3,0.030303030303030304
mean,2,0,10,10,64,20,0.20202020202020202
mean,2,0,11,1,25,25,0.25252525252525254
mean,2,0,9,9,368,2,0.020202020202020204
mean,2,0,0,0,64,15,0.15151515151515152
mean,2,0,5,5,63,4,0.04040404040404041
mean,2,0,1,1,122,11,0.1111111111111111
mean,2,0,7,7,106,2,0.020202020202020204
mean,2,0,2,2,88,7,0.0707070707070707
mean,101,0,8,8,51,12,0.12631578947368421
mean,101,0,9,9,52,21,0.22105263157894736
mean,101,0,10,10,27,27,0.28421052631578947
