dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,38,Who was the first black student admitted to where Robert Khayat was educated?,James Howard Meredith,"James Meredith was the first black student admitted to the University of Mississippi, where Robert Khayat was educated.","James Meredith was the first black student admitted to the University of Mississippi, where Robert Khayat was educated.",True,预测答案明确指出了James Meredith是第一位被录取的黑人学生，并且补充了Robert Khayat就读的大学，这与标准答案“James Howard Meredith”在语义上完全等价，准确回答了问题。,"判断: 正确
原因: 预测答案明确指出了James Meredith是第一位被录取的黑人学生，并且补充了Robert Khayat就读的大学，这与标准答案“James Howard Meredith”在语义上完全等价，准确回答了问题。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,39,Who did the original voice of the character played by mila kunis in the cleveland show?,Lacey Chabert,Lacey Chabert,Lacey Chabert,True,预测答案“Lacey Chabert”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于《克利夫兰秀》中米拉·库尼斯角色原配音演员的问题。,"判断: 正确
原因: 预测答案“Lacey Chabert”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于《克利夫兰秀》中米拉·库尼斯角色原配音演员的问题。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,40,What is the record label of the co-writer and recording artist of Permission to Fly?,Hollywood Records,Hollywood Records,Hollywood Records,True,预测答案“Hollywood Records”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题。,"判断: 正确
原因: 预测答案“Hollywood Records”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,41,What record label is the performer who released All Your Faded Things on?,Kill Rock Stars,Cold Crush Records,Cold Crush Records,False,预测答案给出的唱片公司是“Cold Crush Records”，而标准答案是“Kill Rock Stars”。两者在语义上完全不同，预测答案没有包含标准答案的关键信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案给出的唱片公司是“Cold Crush Records”，而标准答案是“Kill Rock Stars”。两者在语义上完全不同，预测答案没有包含标准答案的关键信息，因此未能正确回答问题。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,42,What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,Emilia Galotti,Emilia Galotti,True,预测答案“Emilia Galotti”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，因此正确地回答了问题。,"判断: 正确
原因: 预测答案“Emilia Galotti”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，因此正确地回答了问题。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,43,When did the majority party in the body which determines rules of the US House and US Senate gain control of the House?,the 2010 election,2010,2010,True,预测答案“2010”包含了标准答案“the 2010 election”的核心时间信息。两者在语义上完全等价，均准确指出了该政党赢得美国众议院控制权的具体时间节点，符合允许措辞细微差异的评判标准。,"判断: 正确
原因: 预测答案“2010”包含了标准答案“the 2010 election”的核心时间信息。两者在语义上完全等价，均准确指出了该政党赢得美国众议院控制权的具体时间节点，符合允许措辞细微差异的评判标准。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,44,In what year did Margaret Knox's spouse pass away?,1572,1572,1572,True,预测答案“1572”与标准答案“1572”完全一致，准确地给出了Margaret Knox配偶去世的年份，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“1572”与标准答案“1572”完全一致，准确地给出了Margaret Knox配偶去世的年份，包含了标准答案的关键信息，语义完全等价，因此判断为正确。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,45,The city where Dmitry Borisovich was born is located where in Russia?,Yaroslavl Oblast,Rostov,Rostov,False,预测答案“Rostov”与标准答案“Yaroslavl Oblast”在语义上不一致，且未包含标准答案的关键信息。虽然Rostov是Yaroslavl Oblast内的一个城市，但问题问的是位于俄罗斯的哪里，标准答案明确给出了州一级的地理位置，而预测答案给出了不同的地理范围，未能准确匹配标准答案。,"判断: 错误
原因: 预测答案“Rostov”与标准答案“Yaroslavl Oblast”在语义上不一致，且未包含标准答案的关键信息。虽然Rostov是Yaroslavl Oblast内的一个城市，但问题问的是位于俄罗斯的哪里，标准答案明确给出了州一级的地理位置，而预测答案给出了不同的地理范围，未能准确匹配标准答案。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,46,What league includes the operating group of Al Janoub Stadium?,Qatar Stars League,Qatari Stars League,Qatari Stars League,True,预测答案“Qatari Stars League”与标准答案“Qatar Stars League”在语义上完全等价。“Qatari”和“Qatar”均指代卡塔尔，只是形容词和名词形式的细微措辞差异，不影响对同一足球联赛的准确表达。,"判断: 正确
原因: 预测答案“Qatari Stars League”与标准答案“Qatar Stars League”在语义上完全等价。“Qatari”和“Qatar”均指代卡塔尔，只是形容词和名词形式的细微措辞差异，不影响对同一足球联赛的准确表达。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,47,When was the kingdom that Heptarchy was part of abolished?,918,1066,1066,False,预测答案给出的年份是1066年，而标准答案明确指出该王国废除的时间是918年。两者在关键的时间信息上完全不一致，且语义上无法等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1066年，而标准答案明确指出该王国废除的时间是918年。两者在关键的时间信息上完全不一致，且语义上无法等价，因此预测答案未能正确回答问题。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,48,What is the average salary of a working person with the same nationality as the producer of The Wild Women of Chastity Gulch?,"$59,039","$47,807","$47,807",False,"预测答案给出的数值为$47,807，与标准答案的$59,039完全不同。两者在数值上存在明显差异，且语义上不等价，因此预测答案未能正确回答问题。","判断: 错误
原因: 预测答案给出的数值为$47,807，与标准答案的$59,039完全不同。两者在数值上存在明显差异，且语义上不等价，因此预测答案未能正确回答问题。"
musique-v2,postblend_alpha1,0.15,seg_150_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,49,The city that Psycho Donuts is located in is in which county?,Santa Clara County,Santa Clara County,Santa Clara County,True,预测答案“Santa Clara County”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题所询问的县名。,"判断: 正确
原因: 预测答案“Santa Clara County”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题所询问的县名。"
musique-v2,postblend_alpha1,0.15,seg_50_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,0,with what movie did Mary Philips' husband win his only oscar?,The African Queen,The African Queen,The African Queen,True,预测答案与标准答案完全一致，均为“The African Queen”，准确包含了标准答案的关键信息，语义完全等价，正确地回答了问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“The African Queen”，准确包含了标准答案的关键信息，语义完全等价，正确地回答了问题。"
musique-v2,postblend_alpha1,0.15,seg_50_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,1,The all time top goal scorer in premier league in one season is a member of what team?,Egypt national football team,Manchester City,Manchester City,False,预测答案“Manchester City”与标准答案“Egypt national football team”完全不一致。英超单赛季进球纪录保持者是穆罕默德·萨拉赫，他所属的球队是埃及国家足球队，而不是曼彻斯特城，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Manchester City”与标准答案“Egypt national football team”完全不一致。英超单赛季进球纪录保持者是穆罕默德·萨拉赫，他所属的球队是埃及国家足球队，而不是曼彻斯特城，因此预测答案未能正确回答问题。"
musique-v2,postblend_alpha1,0.15,seg_50_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha1/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,2,Where is the province of Gonbad-e Qabus County located?,in the north-east of the country south of the Caspian Sea,"Gonbad-e Kavus County is located in Golestan province, Iran.","Gonbad-e Kavus County is located in Golestan province, Iran.",False,预测答案回答的是Gonbad-e Kavus County位于哪个省份（Golestan省），而标准答案指出该县位于国家的东北部、里海以南。两者提供的信息维度不同，预测答案未包含标准答案中的关键地理位置信息，因此判断为错误。,"判断: 错误
原因: 预测答案回答的是Gonbad-e Kavus County位于哪个省份（Golestan省），而标准答案指出该县位于国家的东北部、里海以南。两者提供的信息维度不同，预测答案未包含标准答案中的关键地理位置信息，因此判断为错误。"
