Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,dataset,method,rate,source_csv,segment,source_row,Predicted_clean,glm_correct,glm_reason,glm_raw,row_index,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
Where did the author of The National Dream go to university?,Where did Pierre Berton go to university?,Pierre Berton estudió en la Universidad de British Columbia.,"<think>

</think>

University of British Columbia",True,0,0.0,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学名称。虽然预测答案是英文且省略了主语，但其表达的语义与标准答案完全等价，正确回答了问题。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,19,University of British Columbia,True,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即不列颠哥伦比亚大学。两者在语义上完全等价，尽管预测答案为英文且省略了部分上下文，但已正确回答了Pierre Berton上大学的地点。,"判断: 正确
原因: 预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即不列颠哥伦比亚大学。两者在语义上完全等价，尽管预测答案为英文且省略了部分上下文，但已正确回答了Pierre Berton上大学的地点。",1557,N/A,N/A,N/A,N/A,N/A
What type of animal is Xiao Liwu's mother?,What is Xiao Liwu?,"Xiao Liwu is a giant panda, the sixth cub born to his mother Bai Yun and the fifth for his father Gao Gao at the San Diego Zoo.","Xiao Liwu is the sixth cub born to his mother Bai Yun, and the fifth for his father Gao Gao at the San Diego Zoo.",True,0.9655172413793104,0.0,预测答案包含了标准答案的核心信息，即小礼物是 Bai Yun 的第六个幼崽、Gao Gao 的第五个幼崽且出生于圣地亚哥动物园。虽然预测答案遗漏了“大熊猫”这一具体物种属性，但“cub（幼崽）”在语境中已指代了其身份，整体语义与标准答案基本等价，正确回答了问题。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,20,"Xiao Liwu is the sixth cub born to his mother Bai Yun, and the fifth for his father Gao Gao at the San Diego Zoo.",True,预测答案包含了标准答案中的关键信息，即小礼物是 Bai Yun 的第六个幼崽、Gao Gao 的第五个幼崽，并且出生在圣地亚哥动物园。虽然预测答案省略了“是一只大熊猫”这一具体物种属性，但其身份背景信息与标准答案完全一致，语义上基本等价，正确回答了问题。,"判断: 正确
原因: 预测答案包含了标准答案中的关键信息，即小礼物是 Bai Yun 的第六个幼崽、Gao Gao 的第五个幼崽，并且出生在圣地亚哥动物园。虽然预测答案省略了“是一只大熊猫”这一具体物种属性，但其身份背景信息与标准答案完全一致，语义上基本等价，正确回答了问题。",1558,N/A,N/A,N/A,N/A,N/A
What university did the author of 1967: The Last Good Year attend?,Who is the author of the book '1967: The Last Good Year'?,Pierre Berton,"<think>

</think>

Pierre Berton",True,0,0.0,预测答案“Pierre Berton”与标准答案完全一致，准确地给出了书籍《1967: The Last Good Year》的作者信息，没有任何拼写或语义上的偏差，因此判定为正确。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,21,Pierre Berton,True,预测答案“Pierre Berton”与标准答案完全一致，准确地给出了《1967: The Last Good Year》这本书的作者，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Pierre Berton”与标准答案完全一致，准确地给出了《1967: The Last Good Year》这本书的作者，包含了标准答案的关键信息，语义完全等价，因此判断为正确。",1559,N/A,N/A,N/A,N/A,N/A
What university did the author of 1967: The Last Good Year attend?,Which university did Pierre Berton attend?,Pierre Berton attended the University of British Columbia.,"<think>

</think>

University of British Columbia",True,0,0.0,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学名称。虽然省略了主语，但语义与标准答案完全一致，正确回答了问题。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,22,University of British Columbia,True,预测答案“University of British Columbia”直接给出了问题所问的大学名称，包含了标准答案的核心关键信息。虽然省略了主语，但在语义上与标准答案完全等价，准确地回答了问题。,"判断: 正确
原因: 预测答案“University of British Columbia”直接给出了问题所问的大学名称，包含了标准答案的核心关键信息。虽然省略了主语，但在语义上与标准答案完全等价，准确地回答了问题。",1560,N/A,N/A,N/A,N/A,N/A
Who was honoured with the highest award a citizen without military experience in India before becoming a president?,Which Indian Presidents received the Bharat Ratna award before becoming President?,Sarvepalli Radhakrishnan received the Bharat Ratna in 1954 before becoming President.,Answer: Rajendra Prasad and Sarvepalli Radhakrishnan.,False,0.4324324324324324,0.0,预测答案错误地包含了Rajendra Prasad。事实上，Rajendra Prasad是在担任总统期间（1962年卸任前）获得的该奖项，而不是在成为总统之前。此外，预测答案也遗漏了Sarvepalli Radhakrishnan获得该奖项的具体年份（1954年）这一关键信息，因此与标准答案在语义上并不等价。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,23,Rajendra Prasad and Sarvepalli Radhakrishnan.,False,预测答案虽然包含了标准答案中的Sarvepalli Radhakrishnan，但错误地加入了Rajendra Prasad。Rajendra Prasad是在1954年获得Bharat Ratna，但他是在1950年就已经成为印度总统，并非在成为总统之前获得该奖项。因此预测答案包含了不符合事实的多余信息，未能正确回答问题。,"判断: 错误
原因: 预测答案虽然包含了标准答案中的Sarvepalli Radhakrishnan，但错误地加入了Rajendra Prasad。Rajendra Prasad是在1954年获得Bharat Ratna，但他是在1950年就已经成为印度总统，并非在成为总统之前获得该奖项。因此预测答案包含了不符合事实的多余信息，未能正确回答问题。",1561,N/A,N/A,N/A,N/A,N/A
The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Which parliament approved the Directory of Public Worship?,The Scottish Parliament approved the Directory of Public Worship.,Answer: The Scottish Parliament approved the Directory of Public Worship.,True,0.9411764705882353,0.0,预测答案明确指出了批准《公共崇拜指南》的机构是苏格兰议会，这与标准答案的核心内容完全一致。虽然预测答案多出了“Answer:”这样的前缀词，但这并不影响语义的准确性和完整性，符合允许细微措辞差异的评判标准。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,24,The Scottish Parliament approved the Directory of Public Worship.,True,预测答案与标准答案完全一致，都明确指出了批准《公共崇拜指南》的机构是苏格兰议会，包含了标准答案的所有关键信息，语义完全等价。,"判断: 正确
原因: 预测答案与标准答案完全一致，都明确指出了批准《公共崇拜指南》的机构是苏格兰议会，包含了标准答案的所有关键信息，语义完全等价。",1562,N/A,N/A,N/A,N/A,N/A
The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Where has the modern Scottish Parliament been based since 2004?,The modern Scottish Parliament has been based in the new Scottish Parliament Building in the Holyrood area of Edinburgh since September 2004.,"<think>

</think>

The modern Scottish Parliament has been based in the Holyrood area of Edinburgh since 2004.",True,0,0.0,预测答案准确包含了问题所需的核心信息，即“苏格兰议会自2004年以来位于爱丁堡的荷里路德（Holyrood）地区”。虽然它省略了标准答案中“9月”以及“新苏格兰议会大楼”等具体细节，但核心语义与标准答案完全一致，正确回答了问题。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,25,The modern Scottish Parliament has been based in the Holyrood area of Edinburgh since 2004.,True,预测答案包含了标准答案的核心信息，即苏格兰议会自2004年以来位于爱丁堡的荷里路德地区。虽然预测答案省略了具体的建筑名称，但地点和时间的语义与标准答案完全一致，准确回答了问题。,"判断: 正确
原因: 预测答案包含了标准答案的核心信息，即苏格兰议会自2004年以来位于爱丁堡的荷里路德地区。虽然预测答案省略了具体的建筑名称，但地点和时间的语义与标准答案完全一致，准确回答了问题。",1563,N/A,N/A,N/A,N/A,N/A
What city is located in the county containing Qiantong?,Which county contains Qiantong?,Qiantong is located in Ninghai County.,"<think>

</think>

Ninghai County",True,0,0.0,预测答案“Ninghai County”直接且准确地指出了包含Qiantong（前童）的县，与标准答案“Qiantong is located in Ninghai County”在核心语义上完全一致，包含了标准答案的关键信息，正确地回答了问题。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,26,Ninghai County,True,预测答案“Ninghai County”直接且准确地给出了包含Qiantong的县名，包含了标准答案的核心关键信息，与标准答案在语义上完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案“Ninghai County”直接且准确地给出了包含Qiantong的县名，包含了标准答案的核心关键信息，与标准答案在语义上完全等价，正确回答了问题。",1564,N/A,N/A,N/A,N/A,N/A
What city is located in the county containing Qiantong?,What city is located in Ninghai County?,Qiantong is a town located in Ninghai County.,"<think>

</think>

Qiantong",True,0,0.0,预测答案“Qiantong”准确提取了标准答案中的核心实体信息。虽然标准答案补充了它是一个“town”的背景，但预测答案直接且正确地回答了问题所询问的地点，语义上与标准答案保持一致。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,27,Qiantong,True,预测答案“Qiantong”直接给出了标准答案中的核心实体信息。虽然标准答案补充了它是一个镇（town）的背景描述，但两者在语义上指向的地理位置完全一致，符合允许措辞细微差异的评判标准。,"判断: 正确
原因: 预测答案“Qiantong”直接给出了标准答案中的核心实体信息。虽然标准答案补充了它是一个镇（town）的背景描述，但两者在语义上指向的地理位置完全一致，符合允许措辞细微差异的评判标准。",1565,N/A,N/A,N/A,N/A,N/A
What city is located in the county containing Qiantong?,"What cities are located within Ninghai County, Zhejiang province?","The town of Qiantong is located within Ninghai County, Zhejiang province.","Answer: Qiantong is a town located within Ninghai County, Zhejiang province.",True,0.9285714285714286,0.0,预测答案明确指出了Qiantong是位于浙江省宁海县的一个镇，包含了标准答案的核心信息。两者在语义上完全等价，仅存在细微的措辞差异，意思保持一致。,musique,draft32b_smart_top2_mean_global,0.15,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/offline_draft32b_teacher_rate015/accuracy_runs_control_qwen3_32b/draft32b_smart_top2_mean_global/seg_100_125/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_100_125,28,"Qiantong is a town located within Ninghai County, Zhejiang province.",True,预测答案明确指出了Qiantong是一个位于浙江省宁海县的城镇，这与标准答案的核心信息完全一致。两者在语义上完全等价，仅仅是措辞上的细微差异，正确回答了问题。,"判断: 正确
原因: 预测答案明确指出了Qiantong是一个位于浙江省宁海县的城镇，这与标准答案的核心信息完全一致。两者在语义上完全等价，仅仅是措辞上的细微差异，正确回答了问题。",1566,N/A,N/A,N/A,N/A,N/A
