offline_n,online_n,hit_n,jaccard,offline_covered_by_online,online_covered_by_offline,dataset,level,topk,example_id,sub_q_idx,source_chunk_id,online_chunk_ids,offline_doc_ids,offline_available
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,100,1,5,1 2 3 5 11 12 13 14 15 16,Q115-Doc11 Q104-Doc11 Q115-Doc12 Q104-Doc8 Q101-Doc2,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,100,1,11,1 2 3 5 11 12 13 14 15 16,Q115-Doc16 Q114-Doc15 Q104-Doc12 Q94-Doc3 Q90-Doc14,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,100,1,1,1 2 3 5 11 12 13 14 15 16,Q115-Doc13 Q104-Doc1 Q115-Doc12 Q104-Doc8 Q101-Doc2,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,100,1,14,1 2 3 5 11 12 13 14 15 16,Q157-Doc16 Q104-Doc17 Q91-Doc8 Q62-Doc16 Q115-Doc12 Q104-Doc8 Q101-Doc2 Q2-Doc4 Q138-Doc6,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,100,1,13,1 2 3 5 11 12 13 14 15 16,Q115-Doc15 Q104-Doc13 Q29-Doc20 Q114-Doc10 Q104-Doc15 Q101-Doc15 Q31-Doc27 Q20-Doc10 Q22-Doc14,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,100,1,16,1 2 3 5 11 12 13 14 15 16,Q178-Doc19 Q115-Doc19 Q62-Doc4 Q81-Doc10 Q178-Doc15 Q127-Doc9 Q178-Doc17 Q127-Doc8 Q127-Doc13,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,100,1,3,1 2 3 5 11 12 13 14 15 16,Q115-Doc14 Q104-Doc4 Q115-Doc12 Q104-Doc8 Q101-Doc2 Q115-Doc13 Q104-Doc1 Q101-Doc1 Q104-Doc3,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,100,1,15,1 2 3 5 11 12 13 14 15 16,Q114-Doc10 Q104-Doc15 Q31-Doc27 Q20-Doc10 Q115-Doc15 Q104-Doc13 Q101-Doc13 Q29-Doc20 Q199-Doc21,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,100,1,12,1 2 3 5 11 12 13 14 15 16,Q115-Doc18 Q104-Doc14 Q178-Doc24 Q5-Doc10 Q190-Doc10 Q22-Doc15 Q14-Doc7 Q5-Doc1 Q115-Doc19,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,100,1,2,1 2 3 5 11 12 13 14 15 16,Q115-Doc12 Q104-Doc8 Q115-Doc14 Q104-Doc4 Q101-Doc3 Q115-Doc13 Q104-Doc1 Q101-Doc1 Q104-Doc3,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,100,1,5,1 2 3 5 11 12 13 14 15 16,Q115-Doc11 Q104-Doc11 Q115-Doc12 Q104-Doc8 Q101-Doc2 Q114-Doc15 Q104-Doc12 Q101-Doc11 Q94-Doc3,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,100,1,11,1 2 3 5 11 12 13 14 15 16,Q115-Doc16 Q114-Doc15 Q104-Doc12 Q94-Doc3 Q90-Doc14 Q81-Doc6 Q115-Doc11 Q104-Doc11 Q101-Doc5,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,100,1,1,1 2 3 5 11 12 13 14 15 16,Q115-Doc13 Q104-Doc1 Q115-Doc12 Q104-Doc8 Q101-Doc2 Q104-Doc5 Q104-Doc3 Q101-Doc4 Q82-Doc17,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc3,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,0,4,1 2 3 4 5 6 7 8 9 10,Q102-Doc2,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,0,7,1 2 3 4 5 6 7 8 9 10,Q176-Doc3,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,0,3,1 2 3 4 5 6 7 8 9 10,Q102-Doc1,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,0,10,1 2 3 4 5 6 7 8 9 10,Q176-Doc15,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,0,6,1 2 3 4 5 6 7 8 9 10,Q145-Doc12,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,0,9,1 2 3 4 5 6 7 8 9 10,Q176-Doc17,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,0,2,1 2 3 4 5 6 7 8 9 10,Q102-Doc8,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,0,8,1 2 3 4 5 6 7 8 9 10,Q102-Doc2,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,0,5,1 2 3 4 5 6 7 8 9 10,Q172-Doc2,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,101,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc3 Q136-Doc2,1
2,10,2,0.2,1.0,0.2,musique,chunk,2,101,0,4,1 2 3 4 5 6 7 8 9 10,Q102-Doc2 Q102-Doc8,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,0,7,1 2 3 4 5 6 7 8 9 10,Q176-Doc3 Q145-Doc13,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,101,0,3,1 2 3 4 5 6 7 8 9 10,Q102-Doc1 Q102-Doc14,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,0,10,1 2 3 4 5 6 7 8 9 10,Q176-Doc15 Q148-Doc4,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,0,6,1 2 3 4 5 6 7 8 9 10,Q145-Doc12 Q137-Doc16,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,0,9,1 2 3 4 5 6 7 8 9 10,Q176-Doc17 Q155-Doc5,1
2,10,2,0.2,1.0,0.2,musique,chunk,2,101,0,2,1 2 3 4 5 6 7 8 9 10,Q102-Doc8 Q102-Doc4,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,101,0,8,1 2 3 4 5 6 7 8 9 10,Q102-Doc2 Q68-Doc7,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,0,5,1 2 3 4 5 6 7 8 9 10,Q172-Doc2 Q172-Doc6,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,101,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc3 Q136-Doc2 Q136-Doc4,1
3,10,3,0.3,1.0,0.3,musique,chunk,3,101,0,4,1 2 3 4 5 6 7 8 9 10,Q102-Doc2 Q102-Doc8 Q102-Doc1,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,0,7,1 2 3 4 5 6 7 8 9 10,Q176-Doc3 Q145-Doc13 Q137-Doc14,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,101,0,3,1 2 3 4 5 6 7 8 9 10,Q102-Doc1 Q102-Doc14 Q144-Doc16,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,0,10,1 2 3 4 5 6 7 8 9 10,Q176-Doc15 Q148-Doc4 Q63-Doc4,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,0,6,1 2 3 4 5 6 7 8 9 10,Q145-Doc12 Q137-Doc16 Q172-Doc6,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,0,9,1 2 3 4 5 6 7 8 9 10,Q176-Doc17 Q155-Doc5 Q148-Doc5,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,musique,chunk,3,101,0,2,1 2 3 4 5 6 7 8 9 10,Q102-Doc8 Q102-Doc4 Q172-Doc7,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,musique,chunk,3,101,0,8,1 2 3 4 5 6 7 8 9 10,Q102-Doc2 Q68-Doc7 Q102-Doc4,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,0,5,1 2 3 4 5 6 7 8 9 10,Q172-Doc2 Q172-Doc6 Q172-Doc7,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,101,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc3 Q136-Doc2 Q136-Doc4 Q100-Doc13 Q102-Doc2,1
5,10,3,0.25,0.6,0.3,musique,chunk,5,101,0,4,1 2 3 4 5 6 7 8 9 10,Q102-Doc2 Q102-Doc8 Q102-Doc1 Q68-Doc9 Q172-Doc15,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,101,0,7,1 2 3 4 5 6 7 8 9 10,Q176-Doc3 Q145-Doc13 Q137-Doc14 Q128-Doc1 Q148-Doc8,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,101,0,3,1 2 3 4 5 6 7 8 9 10,Q102-Doc1 Q102-Doc14 Q144-Doc16 Q137-Doc9 Q197-Doc5,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,101,0,10,1 2 3 4 5 6 7 8 9 10,Q176-Doc15 Q148-Doc4 Q63-Doc4 Q176-Doc21 Q148-Doc7,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,101,0,6,1 2 3 4 5 6 7 8 9 10,Q145-Doc12 Q137-Doc16 Q172-Doc6 Q6-Doc4 Q172-Doc1,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,101,0,9,1 2 3 4 5 6 7 8 9 10,Q176-Doc17 Q155-Doc5 Q148-Doc5 Q63-Doc5 Q34-Doc4,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,101,0,2,1 2 3 4 5 6 7 8 9 10,Q102-Doc8 Q102-Doc4 Q172-Doc7 Q172-Doc1 Q148-Doc8,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,101,0,8,1 2 3 4 5 6 7 8 9 10,Q102-Doc2 Q68-Doc7 Q102-Doc4 Q68-Doc9 Q172-Doc4,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,101,0,5,1 2 3 4 5 6 7 8 9 10,Q172-Doc2 Q172-Doc6 Q172-Doc7 Q172-Doc1 Q172-Doc4,1
9,10,4,0.26666666666666666,0.4444444444444444,0.4,musique,chunk,10,101,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc3 Q136-Doc2 Q136-Doc4 Q100-Doc13 Q102-Doc2 Q102-Doc4 Q172-Doc1 Q159-Doc2 Q102-Doc8,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,101,0,4,1 2 3 4 5 6 7 8 9 10,Q102-Doc2 Q102-Doc8 Q102-Doc1 Q68-Doc9 Q172-Doc15 Q172-Doc4 Q148-Doc8 Q102-Doc11 Q63-Doc8,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,101,0,7,1 2 3 4 5 6 7 8 9 10,Q176-Doc3 Q145-Doc13 Q137-Doc14 Q128-Doc1 Q148-Doc8 Q102-Doc11 Q63-Doc8 Q102-Doc8 Q128-Doc2,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,101,0,3,1 2 3 4 5 6 7 8 9 10,Q102-Doc1 Q102-Doc14 Q144-Doc16 Q137-Doc9 Q197-Doc5 Q145-Doc14 Q159-Doc12 Q144-Doc15 Q44-Doc2,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,101,0,10,1 2 3 4 5 6 7 8 9 10,Q176-Doc15 Q148-Doc4 Q63-Doc4 Q176-Doc21 Q148-Doc7 Q63-Doc7 Q148-Doc1 Q63-Doc1 Q148-Doc3,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,101,0,6,1 2 3 4 5 6 7 8 9 10,Q145-Doc12 Q137-Doc16 Q172-Doc6 Q6-Doc4 Q172-Doc1 Q42-Doc17 Q102-Doc4 Q172-Doc2 Q102-Doc5,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,101,0,9,1 2 3 4 5 6 7 8 9 10,Q176-Doc17 Q155-Doc5 Q148-Doc5 Q63-Doc5 Q34-Doc4 Q102-Doc14 Q176-Doc21 Q172-Doc2 Q102-Doc5,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,101,0,2,1 2 3 4 5 6 7 8 9 10,Q102-Doc8 Q102-Doc4 Q172-Doc7 Q172-Doc1 Q148-Doc8 Q102-Doc11 Q63-Doc8 Q172-Doc3 Q102-Doc1,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,101,0,8,1 2 3 4 5 6 7 8 9 10,Q102-Doc2 Q68-Doc7 Q102-Doc4 Q68-Doc9 Q172-Doc4 Q172-Doc1 Q172-Doc7 Q172-Doc9 Q148-Doc8,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,101,0,5,1 2 3 4 5 6 7 8 9 10,Q172-Doc2 Q172-Doc6 Q172-Doc7 Q172-Doc1 Q172-Doc4 Q172-Doc10 Q172-Doc3 Q172-Doc15 Q172-Doc12,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,1,1,1 2 3 4 11 12 13 14 15 16,Q102-Doc3,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,1,14,1 2 3 4 11 12 13 14 15 16,Q102-Doc3,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,1,4,1 2 3 4 11 12 13 14 15 16,Q102-Doc2,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,1,13,1 2 3 4 11 12 13 14 15 16,Q159-Doc1,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,101,1,3,1 2 3 4 11 12 13 14 15 16,Q102-Doc1,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,1,16,1 2 3 4 11 12 13 14 15 16,Q159-Doc11,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,1,15,1 2 3 4 11 12 13 14 15 16,Q159-Doc5,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,1,12,1 2 3 4 11 12 13 14 15 16,Q122-Doc8,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,1,2,1 2 3 4 11 12 13 14 15 16,Q102-Doc8,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,101,1,11,1 2 3 4 11 12 13 14 15 16,Q148-Doc8,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,101,1,1,1 2 3 4 11 12 13 14 15 16,Q102-Doc3 Q136-Doc2,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,101,1,14,1 2 3 4 11 12 13 14 15 16,Q102-Doc3 Q159-Doc15,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,101,1,4,1 2 3 4 11 12 13 14 15 16,Q102-Doc2 Q102-Doc8,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,1,13,1 2 3 4 11 12 13 14 15 16,Q159-Doc1 Q16-Doc13,1
2,10,2,0.2,1.0,0.2,musique,chunk,2,101,1,3,1 2 3 4 11 12 13 14 15 16,Q102-Doc1 Q102-Doc14,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,1,16,1 2 3 4 11 12 13 14 15 16,Q159-Doc11 Q144-Doc18,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,1,15,1 2 3 4 11 12 13 14 15 16,Q159-Doc5 Q197-Doc3,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,1,12,1 2 3 4 11 12 13 14 15 16,Q122-Doc8 Q91-Doc5,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,101,1,2,1 2 3 4 11 12 13 14 15 16,Q102-Doc8 Q102-Doc4,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,101,1,11,1 2 3 4 11 12 13 14 15 16,Q148-Doc8 Q63-Doc8,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,101,1,1,1 2 3 4 11 12 13 14 15 16,Q102-Doc3 Q136-Doc2 Q136-Doc4,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,101,1,14,1 2 3 4 11 12 13 14 15 16,Q102-Doc3 Q159-Doc15 Q144-Doc3,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,musique,chunk,3,101,1,4,1 2 3 4 11 12 13 14 15 16,Q102-Doc2 Q102-Doc8 Q102-Doc1,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,1,13,1 2 3 4 11 12 13 14 15 16,Q159-Doc1 Q16-Doc13 Q159-Doc11,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,musique,chunk,3,101,1,3,1 2 3 4 11 12 13 14 15 16,Q102-Doc1 Q102-Doc14 Q144-Doc16,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,1,16,1 2 3 4 11 12 13 14 15 16,Q159-Doc11 Q144-Doc18 Q44-Doc13,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,1,15,1 2 3 4 11 12 13 14 15 16,Q159-Doc5 Q197-Doc3 Q166-Doc4,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,101,1,12,1 2 3 4 11 12 13 14 15 16,Q122-Doc8 Q91-Doc5 Q83-Doc7,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,101,1,2,1 2 3 4 11 12 13 14 15 16,Q102-Doc8 Q102-Doc4 Q172-Doc7,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,101,1,11,1 2 3 4 11 12 13 14 15 16,Q148-Doc8 Q63-Doc8 Q102-Doc2,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,101,1,1,1 2 3 4 11 12 13 14 15 16,Q102-Doc3 Q136-Doc2 Q136-Doc4 Q100-Doc13 Q102-Doc2,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,101,1,14,1 2 3 4 11 12 13 14 15 16,Q102-Doc3 Q159-Doc15 Q144-Doc3 Q44-Doc16 Q145-Doc8,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,101,1,4,1 2 3 4 11 12 13 14 15 16,Q102-Doc2 Q102-Doc8 Q102-Doc1 Q68-Doc9 Q172-Doc15,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,101,1,13,1 2 3 4 11 12 13 14 15 16,Q159-Doc1 Q16-Doc13 Q159-Doc11 Q144-Doc18 Q102-Doc16,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,101,1,3,1 2 3 4 11 12 13 14 15 16,Q102-Doc1 Q102-Doc14 Q144-Doc16 Q137-Doc9 Q197-Doc5,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,101,1,16,1 2 3 4 11 12 13 14 15 16,Q159-Doc11 Q144-Doc18 Q44-Doc13 Q16-Doc12 Q159-Doc1,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,101,1,15,1 2 3 4 11 12 13 14 15 16,Q159-Doc5 Q197-Doc3 Q166-Doc4 Q165-Doc4 Q136-Doc6,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,101,1,12,1 2 3 4 11 12 13 14 15 16,Q122-Doc8 Q91-Doc5 Q83-Doc7 Q198-Doc15 Q197-Doc5,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,101,1,2,1 2 3 4 11 12 13 14 15 16,Q102-Doc8 Q102-Doc4 Q172-Doc7 Q172-Doc1 Q148-Doc8,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,101,1,11,1 2 3 4 11 12 13 14 15 16,Q148-Doc8 Q63-Doc8 Q102-Doc2 Q172-Doc3 Q172-Doc1,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,101,1,1,1 2 3 4 11 12 13 14 15 16,Q102-Doc3 Q136-Doc2 Q136-Doc4 Q100-Doc13 Q102-Doc2 Q102-Doc4 Q172-Doc1 Q159-Doc2 Q102-Doc8,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,101,1,14,1 2 3 4 11 12 13 14 15 16,Q102-Doc3 Q159-Doc15 Q144-Doc3 Q44-Doc16 Q145-Doc8 Q107-Doc8 Q144-Doc16 Q144-Doc15 Q44-Doc2,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,101,1,4,1 2 3 4 11 12 13 14 15 16,Q102-Doc2 Q102-Doc8 Q102-Doc1 Q68-Doc9 Q172-Doc15 Q172-Doc4 Q148-Doc8 Q102-Doc11 Q63-Doc8,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,101,1,13,1 2 3 4 11 12 13 14 15 16,Q159-Doc1 Q16-Doc13 Q159-Doc11 Q144-Doc18 Q102-Doc16 Q44-Doc13 Q16-Doc12 Q198-Doc17 Q159-Doc3,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,101,1,3,1 2 3 4 11 12 13 14 15 16,Q102-Doc1 Q102-Doc14 Q144-Doc16 Q137-Doc9 Q197-Doc5 Q145-Doc14 Q159-Doc12 Q144-Doc15 Q44-Doc2,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,101,1,16,1 2 3 4 11 12 13 14 15 16,Q159-Doc11 Q144-Doc18 Q44-Doc13 Q16-Doc12 Q159-Doc1 Q102-Doc13 Q16-Doc13 Q159-Doc5 Q144-Doc17,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,101,1,15,1 2 3 4 11 12 13 14 15 16,Q159-Doc5 Q197-Doc3 Q166-Doc4 Q165-Doc4 Q136-Doc6 Q197-Doc4 Q194-Doc17 Q165-Doc6 Q194-Doc18,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,101,1,12,1 2 3 4 11 12 13 14 15 16,Q122-Doc8 Q91-Doc5 Q83-Doc7 Q198-Doc15 Q197-Doc5 Q40-Doc12 Q197-Doc14 Q194-Doc6 Q144-Doc1,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,101,1,2,1 2 3 4 11 12 13 14 15 16,Q102-Doc8 Q102-Doc4 Q172-Doc7 Q172-Doc1 Q148-Doc8 Q102-Doc11 Q63-Doc8 Q172-Doc3 Q102-Doc1,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,101,1,11,1 2 3 4 11 12 13 14 15 16,Q148-Doc8 Q63-Doc8 Q102-Doc2 Q172-Doc3 Q172-Doc1 Q68-Doc9 Q68-Doc7 Q172-Doc4 Q176-Doc21,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,102,0,5,1 2 3 4 5 6 7 8 9 10,Q103-Doc1,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,102,0,1,1 2 3 4 5 6 7 8 9 10,Q103-Doc5,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,102,0,4,1 2 3 4 5 6 7 8 9 10,Q103-Doc9,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,102,0,10,1 2 3 4 5 6 7 8 9 10,Q70-Doc1,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,102,0,7,1 2 3 4 5 6 7 8 9 10,Q75-Doc14,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,102,0,3,1 2 3 4 5 6 7 8 9 10,Q80-Doc1,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,102,0,6,1 2 3 4 5 6 7 8 9 10,Q139-Doc6,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,102,0,9,1 2 3 4 5 6 7 8 9 10,Q103-Doc4,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,102,0,2,1 2 3 4 5 6 7 8 9 10,Q169-Doc7,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,102,0,8,1 2 3 4 5 6 7 8 9 10,Q93-Doc19,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,102,0,5,1 2 3 4 5 6 7 8 9 10,Q103-Doc1 Q183-Doc8,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,102,0,1,1 2 3 4 5 6 7 8 9 10,Q103-Doc5 Q192-Doc8,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,102,0,4,1 2 3 4 5 6 7 8 9 10,Q103-Doc9 Q75-Doc11,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,102,0,10,1 2 3 4 5 6 7 8 9 10,Q70-Doc1 Q193-Doc2,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,102,0,7,1 2 3 4 5 6 7 8 9 10,Q75-Doc14 Q60-Doc4,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,102,0,3,1 2 3 4 5 6 7 8 9 10,Q80-Doc1 Q75-Doc2,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,102,0,6,1 2 3 4 5 6 7 8 9 10,Q139-Doc6 Q17-Doc12,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,102,0,9,1 2 3 4 5 6 7 8 9 10,Q103-Doc4 Q75-Doc13,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,102,0,2,1 2 3 4 5 6 7 8 9 10,Q169-Doc7 Q25-Doc5,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,102,0,8,1 2 3 4 5 6 7 8 9 10,Q93-Doc19 Q80-Doc2,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,102,0,5,1 2 3 4 5 6 7 8 9 10,Q103-Doc1 Q183-Doc8 Q117-Doc3,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,102,0,1,1 2 3 4 5 6 7 8 9 10,Q103-Doc5 Q192-Doc8 Q193-Doc2,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,musique,chunk,3,102,0,4,1 2 3 4 5 6 7 8 9 10,Q103-Doc9 Q75-Doc11 Q103-Doc7,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,102,0,10,1 2 3 4 5 6 7 8 9 10,Q70-Doc1 Q193-Doc2 Q103-Doc15,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,102,0,7,1 2 3 4 5 6 7 8 9 10,Q75-Doc14 Q60-Doc4 Q199-Doc15,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,102,0,3,1 2 3 4 5 6 7 8 9 10,Q80-Doc1 Q75-Doc2 Q56-Doc6,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,102,0,6,1 2 3 4 5 6 7 8 9 10,Q139-Doc6 Q17-Doc12 Q13-Doc11,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,102,0,9,1 2 3 4 5 6 7 8 9 10,Q103-Doc4 Q75-Doc13 Q80-Doc5,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,102,0,2,1 2 3 4 5 6 7 8 9 10,Q169-Doc7 Q25-Doc5 Q21-Doc6,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,102,0,8,1 2 3 4 5 6 7 8 9 10,Q93-Doc19 Q80-Doc2 Q80-Doc16,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,102,0,5,1 2 3 4 5 6 7 8 9 10,Q103-Doc1 Q183-Doc8 Q117-Doc3 Q169-Doc25 Q65-Doc10,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,102,0,1,1 2 3 4 5 6 7 8 9 10,Q103-Doc5 Q192-Doc8 Q193-Doc2 Q103-Doc15 Q19-Doc2,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,102,0,4,1 2 3 4 5 6 7 8 9 10,Q103-Doc9 Q75-Doc11 Q103-Doc7 Q75-Doc14 Q60-Doc4,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,102,0,10,1 2 3 4 5 6 7 8 9 10,Q70-Doc1 Q193-Doc2 Q103-Doc15 Q19-Doc2 Q15-Doc1,1
