example_id,sub_q_idx,offline,online_ref,rate,offline_size,online_size,inter,union,jaccard,online_recall_by_offline,offline_precision_vs_online
46,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,149,152,60,241,0.24896265560165975,0.39473684210526316,0.40268456375838924
46,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,187,193,79,301,0.26245847176079734,0.40932642487046633,0.42245989304812837
50,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,162,167,56,273,0.20512820512820512,0.33532934131736525,0.345679012345679
50,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,187,192,58,321,0.1806853582554517,0.3020833333333333,0.31016042780748665
50,2,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,187,192,58,321,0.1806853582554517,0.3020833333333333,0.31016042780748665
50,3,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,275,282,76,481,0.158004158004158,0.2695035460992908,0.27636363636363637
51,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,102,106,41,167,0.24550898203592814,0.3867924528301887,0.4019607843137255
51,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,148,153,59,242,0.24380165289256198,0.38562091503267976,0.39864864864864863
52,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,102,106,34,174,0.19540229885057472,0.32075471698113206,0.3333333333333333
52,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,130,133,44,219,0.2009132420091324,0.3308270676691729,0.3384615384615385
52,2,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,168,172,63,277,0.22743682310469315,0.36627906976744184,0.375
53,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,137,141,35,243,0.1440329218106996,0.24822695035460993,0.25547445255474455
54,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,93,97,28,162,0.1728395061728395,0.28865979381443296,0.3010752688172043
54,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,174,179,72,281,0.25622775800711745,0.4022346368715084,0.41379310344827586
55,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,143,149,38,254,0.14960629921259844,0.2550335570469799,0.26573426573426573
56,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,123,129,45,207,0.21739130434782608,0.3488372093023256,0.36585365853658536
57,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,111,116,48,179,0.2681564245810056,0.41379310344827586,0.43243243243243246
58,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,110,114,46,178,0.25842696629213485,0.40350877192982454,0.41818181818181815
58,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,112,118,27,203,0.1330049261083744,0.2288135593220339,0.24107142857142858
59,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,124,128,38,214,0.17757009345794392,0.296875,0.3064516129032258
59,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,102,105,16,191,0.08376963350785341,0.1523809523809524,0.1568627450980392
60,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,119,123,53,189,0.2804232804232804,0.43089430894308944,0.44537815126050423
60,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,191,196,61,326,0.18711656441717792,0.3112244897959184,0.3193717277486911
63,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,143,147,54,236,0.2288135593220339,0.3673469387755102,0.3776223776223776
63,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,79,83,15,147,0.10204081632653061,0.18072289156626506,0.189873417721519
64,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,88,91,21,158,0.13291139240506328,0.23076923076923078,0.23863636363636365
64,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,105,109,32,182,0.17582417582417584,0.29357798165137616,0.3047619047619048
66,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,152,156,52,256,0.203125,0.3333333333333333,0.34210526315789475
68,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,100,102,34,168,0.20238095238095238,0.3333333333333333,0.34
68,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,99,105,27,177,0.15254237288135594,0.2571428571428571,0.2727272727272727
71,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,157,162,46,273,0.1684981684981685,0.2839506172839506,0.2929936305732484
71,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,217,222,80,359,0.22284122562674094,0.36036036036036034,0.3686635944700461
72,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,157,159,65,251,0.2589641434262948,0.4088050314465409,0.4140127388535032
72,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,112,117,30,199,0.1507537688442211,0.2564102564102564,0.26785714285714285
74,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,121,125,36,210,0.17142857142857143,0.288,0.2975206611570248
74,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,148,155,44,259,0.16988416988416988,0.2838709677419355,0.2972972972972973
75,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,151,157,26,282,0.09219858156028368,0.16560509554140126,0.17218543046357615
77,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,182,186,81,287,0.28222996515679444,0.43548387096774194,0.44505494505494503
77,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,216,220,84,352,0.23863636363636365,0.38181818181818183,0.3888888888888889
78,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,83,88,26,145,0.1793103448275862,0.29545454545454547,0.3132530120481928
78,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,174,179,79,274,0.28832116788321166,0.441340782122905,0.4540229885057471
79,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,121,126,50,197,0.25380710659898476,0.3968253968253968,0.4132231404958678
79,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,152,156,45,263,0.17110266159695817,0.28846153846153844,0.29605263157894735
79,2,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,131,137,38,230,0.16521739130434782,0.2773722627737226,0.2900763358778626
80,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,128,133,32,229,0.13973799126637554,0.24060150375939848,0.25
81,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,130,133,55,208,0.2644230769230769,0.41353383458646614,0.4230769230769231
81,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,158,163,48,273,0.17582417582417584,0.294478527607362,0.3037974683544304
82,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,126,131,41,216,0.18981481481481483,0.31297709923664124,0.3253968253968254
82,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,157,164,38,283,0.13427561837455831,0.23170731707317074,0.24203821656050956
84,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,124,127,63,188,0.3351063829787234,0.49606299212598426,0.5080645161290323
84,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,122,125,36,211,0.17061611374407584,0.288,0.29508196721311475
85,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,199,205,90,314,0.28662420382165604,0.43902439024390244,0.45226130653266333
86,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,81,84,31,134,0.23134328358208955,0.36904761904761907,0.38271604938271603
86,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,133,139,48,224,0.21428571428571427,0.34532374100719426,0.3609022556390977
88,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,136,139,28,247,0.11336032388663968,0.2014388489208633,0.20588235294117646
88,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,92,94,31,155,0.2,0.32978723404255317,0.33695652173913043
88,2,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,105,108,18,195,0.09230769230769231,0.16666666666666666,0.17142857142857143
89,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,125,130,36,219,0.1643835616438356,0.27692307692307694,0.288
89,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,156,162,38,280,0.1357142857142857,0.2345679012345679,0.24358974358974358
90,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,156,162,54,264,0.20454545454545456,0.3333333333333333,0.34615384615384615
90,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,113,119,22,210,0.10476190476190476,0.18487394957983194,0.19469026548672566
90,2,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,169,176,26,319,0.08150470219435736,0.14772727272727273,0.15384615384615385
91,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,93,98,33,158,0.2088607594936709,0.336734693877551,0.3548387096774194
91,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,118,124,31,211,0.14691943127962084,0.25,0.2627118644067797
93,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,123,126,41,208,0.1971153846153846,0.3253968253968254,0.3333333333333333
93,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,147,152,33,266,0.12406015037593984,0.21710526315789475,0.22448979591836735
95,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,101,105,42,164,0.25609756097560976,0.4,0.4158415841584158
96,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,104,108,46,166,0.27710843373493976,0.42592592592592593,0.4423076923076923
96,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,115,119,25,209,0.11961722488038277,0.21008403361344538,0.21739130434782608
97,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,111,115,37,189,0.19576719576719576,0.3217391304347826,0.3333333333333333
97,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,114,118,34,198,0.1717171717171717,0.288135593220339,0.2982456140350877
98,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,115,119,34,200,0.17,0.2857142857142857,0.2956521739130435
98,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,119,124,36,207,0.17391304347826086,0.2903225806451613,0.3025210084033613
100,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,128,133,32,229,0.13973799126637554,0.24060150375939848,0.25
100,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,132,138,32,238,0.13445378151260504,0.2318840579710145,0.24242424242424243
101,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,84,89,31,142,0.21830985915492956,0.34831460674157305,0.36904761904761907
101,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,151,157,65,243,0.2674897119341564,0.4140127388535032,0.4304635761589404
102,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,119,126,47,198,0.23737373737373738,0.373015873015873,0.3949579831932773
102,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,165,168,54,279,0.1935483870967742,0.32142857142857145,0.32727272727272727
103,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,132,137,44,225,0.19555555555555557,0.32116788321167883,0.3333333333333333
103,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,106,112,20,198,0.10101010101010101,0.17857142857142858,0.18867924528301888
104,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,210,216,86,340,0.2529411764705882,0.39814814814814814,0.4095238095238095
105,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,237,241,84,394,0.2131979695431472,0.34854771784232363,0.35443037974683544
105,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,303,307,95,515,0.18446601941747573,0.30944625407166126,0.31353135313531355
109,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,186,188,70,304,0.23026315789473684,0.3723404255319149,0.3763440860215054
112,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,77,82,27,132,0.20454545454545456,0.32926829268292684,0.35064935064935066
112,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,111,116,28,199,0.1407035175879397,0.2413793103448276,0.25225225225225223
113,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,143,145,53,235,0.225531914893617,0.36551724137931035,0.3706293706293706
113,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,129,133,43,219,0.1963470319634703,0.3233082706766917,0.3333333333333333
114,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,169,172,72,269,0.26765799256505574,0.4186046511627907,0.4260355029585799
114,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,128,134,30,232,0.12931034482758622,0.22388059701492538,0.234375
117,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,129,134,36,227,0.15859030837004406,0.26865671641791045,0.27906976744186046
117,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,97,102,13,186,0.06989247311827956,0.12745098039215685,0.13402061855670103
118,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,135,141,56,220,0.2545454545454545,0.3971631205673759,0.4148148148148148
119,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,136,141,56,221,0.25339366515837103,0.3971631205673759,0.4117647058823529
119,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,113,118,32,199,0.16080402010050251,0.2711864406779661,0.2831858407079646
120,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,211,215,91,335,0.2716417910447761,0.4232558139534884,0.4312796208530806
121,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,176,179,64,291,0.21993127147766323,0.3575418994413408,0.36363636363636365
121,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,182,187,62,307,0.20195439739413681,0.3315508021390374,0.34065934065934067
123,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,191,194,71,314,0.22611464968152867,0.36597938144329895,0.3717277486910995
123,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,150,155,57,248,0.22983870967741934,0.36774193548387096,0.38
123,2,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,142,147,49,240,0.20416666666666666,0.3333333333333333,0.34507042253521125
123,3,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,162,168,55,275,0.2,0.3273809523809524,0.3395061728395062
125,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,213,215,101,327,0.308868501529052,0.4697674418604651,0.47417840375586856
126,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,128,131,43,216,0.19907407407407407,0.3282442748091603,0.3359375
126,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,147,151,37,261,0.1417624521072797,0.24503311258278146,0.25170068027210885
127,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,97,102,22,177,0.12429378531073447,0.21568627450980393,0.2268041237113402
128,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,163,166,50,279,0.17921146953405018,0.30120481927710846,0.3067484662576687
129,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,192,197,75,314,0.23885350318471338,0.38071065989847713,0.390625
130,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,90,95,32,153,0.20915032679738563,0.3368421052631579,0.35555555555555557
130,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,143,147,51,239,0.21338912133891214,0.3469387755102041,0.35664335664335667
131,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,93,97,30,160,0.1875,0.30927835051546393,0.3225806451612903
131,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,116,122,38,200,0.19,0.3114754098360656,0.3275862068965517
133,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,115,120,35,200,0.175,0.2916666666666667,0.30434782608695654
133,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,127,131,32,226,0.1415929203539823,0.24427480916030533,0.25196850393700787
135,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,118,122,42,198,0.21212121212121213,0.3442622950819672,0.3559322033898305
135,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,117,124,20,221,0.09049773755656108,0.16129032258064516,0.17094017094017094
136,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,74,79,21,132,0.1590909090909091,0.26582278481012656,0.28378378378378377
136,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,132,138,42,228,0.18421052631578946,0.30434782608695654,0.3181818181818182
138,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,152,156,66,242,0.2727272727272727,0.4230769230769231,0.4342105263157895
138,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,189,195,66,318,0.20754716981132076,0.3384615384615385,0.3492063492063492
141,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,90,94,19,165,0.11515151515151516,0.20212765957446807,0.2111111111111111
141,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,139,145,45,239,0.18828451882845187,0.3103448275862069,0.3237410071942446
142,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,176,179,95,260,0.36538461538461536,0.5307262569832403,0.5397727272727273
142,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,231,233,119,345,0.34492753623188405,0.5107296137339056,0.5151515151515151
143,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,124,129,50,203,0.24630541871921183,0.3875968992248062,0.4032258064516129
143,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,98,105,29,174,0.16666666666666666,0.2761904761904762,0.29591836734693877
144,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,96,99,31,164,0.18902439024390244,0.31313131313131315,0.3229166666666667
144,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,113,118,36,195,0.18461538461538463,0.3050847457627119,0.3185840707964602
145,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,97,102,25,174,0.14367816091954022,0.24509803921568626,0.25773195876288657
145,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,135,140,50,225,0.2222222222222222,0.35714285714285715,0.37037037037037035
146,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,98,101,32,167,0.19161676646706588,0.31683168316831684,0.32653061224489793
146,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,168,172,34,306,0.1111111111111111,0.19767441860465115,0.20238095238095238
147,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,88,91,27,152,0.17763157894736842,0.2967032967032967,0.3068181818181818
147,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,196,201,49,348,0.14080459770114942,0.24378109452736318,0.25
149,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,175,179,82,272,0.3014705882352941,0.4581005586592179,0.4685714285714286
150,0,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,83,84,16,151,0.10596026490066225,0.19047619047619047,0.1927710843373494
150,1,sweep_qk_frequency_per_chunk,pure_online_draft10,0.1,169,173,48,294,0.16326530612244897,0.2774566473988439,0.28402366863905326
